stepNum,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,length,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_Expanded,Neighbors_FirstClosestDistance_Expanded,Neighbors_FirstClosestObjectNumber_Expanded,Neighbors_NumberOfNeighbors_Expanded,Neighbors_PercentTouching_Expanded,Neighbors_SecondClosestDistance_Expanded,Neighbors_SecondClosestObjectNumber_Expanded,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,label,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50,endppoint1_X,endppoint1_Y,endppoint2_X,endppoint2_Y,noise_bac,id,divideFlag,daughters_index,bad_division_flag,unexpected_end,division_time,transition,LifeHistory,parent_id,daughter_orientation,daughter_length_to_mother,daughter_distance_to_mother,bac_length_to_back,bac_length_to_back_orientation_changes,max_daughter_len_to_mother,bacteria_movement,bacteria_slope,cellType,cellAge,growthRate,startVol,targetVol,pos,time,radius,dir,ends,strainRate,strainRate_rolling,unknown_cell_type
15,4,455,1102,134,94,76,75,15.095630769230768,11.98174945054945,3.013070916035206,528,0.9896888217860867,24.069150231250354,1,0.4128856624319419,0.3318873096142937,9.36744537484122,58.463663928973865,4.47213595499958,2.3292101003734347,2.0,9.048780487804878,1.3417385437213827,-0.23143866567640958,131.25483399593904,0.8617424242424242,15.095630769230768,11.98174945054945,0,96.20826754790814,11.4455047131046,3,2.0,52.81124497991968,26.308309480231465,1,4,4,4.053123057712061,2.9150395471891803,,31.483044429608704,2,15,0.12873987033796,14.0,4,2.830769230769235,-0.6958456177968344,19.65447325110996,10.907406191589772,10.536788287351577,13.05609270950913,False,6,True,"[53, 54]",False,False,16,False,7,2,9.50536924258523,1.3338894321628578,,1.1153747981601951,0.6574043129711187,0.6907070253794529,0.083383913449262,-0.23566141256910164,1,7,0.074,4.310159921656887,9.36744537484122,"[15.095630769230768, 11.98174945054945]",22.5,0.6708692718606913,"[0.9733374040532295, -0.22937806754552645]","[[19.65447325110996, 10.907406191589772], [10.536788287351577, 13.05609270950913]]",0.11537479816019515,0.14099661119475326,False
16,1,320,629,191,69,154,52,24.69195,8.53695,1.985551572385754,360,0.9709479817271182,20.185060176161283,1,0.5087440381558028,0.5036383914211016,6.072655279376661,37.94733192202055,5.0,2.423344587340357,2.23606797749979,9.557790087219502,1.4531296493633221,-0.29500375897808273,89.35533905932738,0.8888888888888888,24.69195,8.53695,0,13.240850738708495,32.91488765119046,2,3.0,42.0,34.48683931815513,4,1,1,73.08428833491624,29.249157729233644,,75.55856437689863,2,16,0.967253532906736,15.0,2,28.21953855140188,-7.692260514018699,27.59711147206568,7.654157636666203,21.786788527934316,9.419742363333796,False,7,True,"[87, 88]",False,False,21,False,5,5,,,,,,,,-0.30387032590863083,1,1,0.056,6.072655279376661,9.254548669852738,"[24.69195, 8.53695]",24.0,0.7265648246816611,"[0.9568010494295297, -0.2907434467198712]","[[27.59711147206568, 7.654157636666203], [21.786788527934316, 9.419742363333796]]",0.0,0.0,False
16,2,210,270,155,66,125,57,19.959085714285713,8.79222857142857,1.6995687528269905,229,0.9624978469372985,16.351767622932517,1,0.7777777777777778,0.5883845524558172,4.564418339885397,29.068883707497267,4.0,2.222740545569152,2.0,7.806275106251557,1.2382779433747688,-0.04855661622445553,66.97056274847714,0.9170305676855895,19.959085714285713,8.79222857142857,0,14.25896514067072,7.926159051848052,4,3.0,83.33333333333333,17.500131130056175,7,2,2,43.209426209523336,16.855811903623227,,47.53135471735233,1,16,0.9090720528895176,15.0,1,16.722586678175816,-2.115062580923606,22.238604979193973,8.681455757603846,17.679566449377454,8.903001385253294,False,8,False,[],False,False,0,False,11,3,,,,,,,,-0.04859481362145103,1,1,0.016,4.564418339885397,5.990671853332034,"[19.959085714285713, 8.79222857142857]",24.0,0.6191389716873844,"[0.9988213591156038, -0.04853753778734744]","[[22.238604979193973, 8.681455757603846], [17.679566449377454, 8.903001385253294]]",0.0,0.0,False
16,3,218,360,125,71,95,59,15.808293577981651,9.34348623853211,1.7907960924472353,239,0.9655893854005289,16.66031874701878,1,0.6055555555555555,0.5584108677797243,4.757451168149888,29.8328677803526,4.0,2.1886012964704977,2.0,7.648529270389178,1.2372770379024292,-0.19302842332233686,70.04163056034261,0.9121338912133892,15.808293577981651,9.34348623853211,0,38.41352689526839,8.141314598386979,5,5.0,75.3048780487805,24.82194123150796,8,3,3,15.079905644387456,12.223005018741809,,42.89854783247091,1,16,0.351524851220561,15.0,1,-12.102358712824625,1.7131156628509745,18.142840966603696,8.887170673806697,13.473746189359606,9.799801803257523,False,9,True,"[92, 94]",False,False,21,False,5,3,,,,,,,,-0.19546211267733188,1,1,0.046,4.757451168149888,6.732900246428538,"[15.808293577981651, 9.34348623853211]",24.0,0.6186385189512146,"[0.9814277881615845, -0.19183194891430394]","[[18.142840966603696, 8.887170673806697], [13.473746189359606, 9.799801803257523]]",0.0,0.0,False
16,4,250,350,156,74,121,64,19.926144,9.93312,1.8977249574270427,275,0.9697005677885884,17.841241161527712,1,0.7142857142857143,0.5269467506797252,5.240108170344591,34.058772731852805,4.123105625617661,2.290561086044881,2.0,8.05313238289739,1.2801403957816002,-0.06655782497553209,77.21320343559643,0.9090909090909092,19.926144,9.93312,0,154.4949694732842,7.926159051848052,2,5.0,100.0,10.010370533712637,7,4,4,38.603026369916094,5.271823823271953,,51.58123047093694,2,16,0.7483928944205137,15.0,2,-4.876336448598124,2.003364485981308,22.540396880708094,9.7588636229647,17.311891119291907,10.107376377035301,False,10,True,"[91, 90]",False,False,21,False,5,5,,,,,,,,-0.06665628192330866,1,1,0.057,5.240108170344591,8.057851455523485,"[19.926144, 9.93312]",24.0,0.6400701978908001,"[0.9977858455300473, -0.06650869461873786]","[[22.540396880708094, 9.7588636229647], [17.311891119291907, 10.107376377035301]]",0.0,0.0,False
16,5,140,198,122,78,100,69,15.889371428571428,10.51302857142857,1.4429815223279985,155,0.9282097396819404,13.351162356249093,1,0.7070707070707071,0.693009567015574,3.1880758645552505,21.213203435596427,4.47213595499958,2.0622432987753694,2.0,8.0,1.186147089772168,-0.127024615574259,50.38477631085024,0.9032258064516128,15.889371428571428,10.51302857142857,0,126.2486871375077,8.141314598386979,3,5.0,100.0,19.12397536698897,8,5,5,13.25672854329427,15.445690748979658,,35.96603772190872,1,16,0.368590186269502,15.0,3,14.979220779220782,-3.7672679172679153,17.470566540668273,10.311090593274457,14.308176316474583,10.714966549582684,False,11,False,[],False,False,0,False,11,4,,,,,,,,-0.12771224538274756,1,1,0.029,3.1880758645552505,5.131675362749346,"[15.889371428571428, 10.51302857142857]",24.0,0.593073544886084,"[0.9919432154525775, -0.12668329533763134]","[[17.470566540668273, 10.311090593274457], [14.308176316474583, 10.714966549582684]]",0.0,0.0,False
16,6,171,312,101,86,77,73,12.762105263157894,11.386947368421053,1.6128090372813144,189,0.9474507920509354,14.755472278097804,1,0.5480769230769231,0.6200362081835079,3.7837364761795365,24.166091947189145,4.123105625617661,2.102994655183104,2.0,7.724715714944617,1.2104231336540832,-0.37060657565270083,58.8700576850888,0.9047619047619048,12.762105263157894,11.386947368421053,0,115.5996934025089,9.48788222450028,8,4.0,100.0,14.931372521353902,9,6,6,10.40089969435887,7.120167793578325,,27.640514766507383,1,16,0.3762918231523628,15.0,3,-6.737905369484309,2.3016126174021,14.52553045550634,10.701748841508063,10.998680070809447,12.072145895334042,False,12,True,"[152, 156]",False,False,25,False,9,4,,,,,,,,-0.38856115353579274,1,1,0.052,3.7837364761795365,7.622011822682926,"[12.762105263157894, 11.386947368421053]",24.0,0.6052115668270416,"[0.9321078269853444, -0.36218089247316615]","[[14.52553045550634, 10.701748841508063], [10.998680070809447, 12.072145895334042]]",0.0,0.0,False
16,7,300,418,153,84,115,73,19.268159999999998,11.215679999999999,2.006381162577896,324,0.974771708209876,19.5441004761168,1,0.7177033492822966,0.4984097830719022,6.024976061602449,37.33630940518894,5.0,2.367810894539262,2.0,8.392795981688337,1.3447999885177875,-0.11587115089192314,86.97056274847714,0.925925925925926,19.268159999999998,11.215679999999999,0,11.246065386045146,10.010370533712637,4,4.0,75.82089552238806,17.500131130056175,2,7,7,32.32355335107311,29.460214743511887,,60.9432591731206,2,16,0.5303876719039932,15.0,4,28.97589743589744,-5.319926739926743,22.260447628736706,10.867400108777582,16.27587237126329,11.563959891222416,False,13,True,"[95, 99]",False,False,21,False,5,6,,,,,,,,-0.11639251784409985,1,1,0.059,6.024976061602449,9.384167498742885,"[19.268159999999998, 11.215679999999999]",24.0,0.6723999942588937,"[0.9932944457013675, -0.11561204149574154]","[[22.260447628736706, 10.867400108777582], [16.27587237126329, 11.563959891222416]]",0.0,0.0,False
16,8,299,680,116,94,76,77,13.786434782608692,12.291050167224078,2.360864454145384,341,0.9810985704119884,19.511499785403828,1,0.4397058823529411,0.4235736610139242,6.470160330261093,40.52159917870962,4.123105625617661,2.2007449801362022,2.0,8.241633836921341,1.2520319491767273,-0.2817711407928353,94.18376618407356,0.8768328445747801,13.786434782608692,12.291050167224078,0,98.35310733634154,9.48788222450028,6,4.0,70.34883720930233,19.12397536698897,5,8,8,7.463362935593137,9.341919684070398,,40.8249641136791,2,16,0.1828137047423003,15.0,4,-9.091638795986626,2.147921643573809,16.89393783524704,11.39151225659194,10.678931729970344,13.190588077856217,False,14,True,"[96, 98]",False,False,21,False,5,6,,,,,,,,-0.28947289685472993,1,1,0.055,6.470160330261093,9.802496138697474,"[13.786434782608692, 12.291050167224078]",24.0,0.6260159745883637,"[0.9605644664180831, -0.2780573787097606]","[[16.89393783524704, 11.39151225659194], [10.678931729970344, 13.190588077856217]]",0.0,0.0,False
17,1,349,645,195,66,152,51,24.92685386819484,8.311977077363897,2.187232195064361,385,0.978735091536475,21.079862454783044,1,0.5410852713178295,0.457198829761453,6.783150604807811,42.95346318982906,4.47213595499958,2.4027122772740404,2.23606797749979,9.062649654458422,1.3914161709609398,-0.2260734416043954,97.94112549695429,0.9064935064935064,24.92685386819484,8.311977077363897,0,16.92731769564714,30.723902025403547,4,3.0,44.84126984126984,37.634879675262525,2,1,1,75.1092795124833,2.2587347942963447,,77.81729917119497,2,17,0.965200287242633,16.0,1,1.6312768624641762,-1.5623119627507125,28.23212732808101,7.551746594386363,21.62158040830867,9.07220756034143,False,7,True,"[87, 88]",False,False,21,False,5,5,,,,1.1169991202767697,3.949416266009583,,0.3252578103786732,-0.23000532095269222,1,2,0.056,6.072655279376661,9.254548669852738,"[24.92685386819484, 8.311977077363897]",25.5,0.6957080854804699,"[0.974554053847318, -0.22415261794089975]","[[28.23212732808101, 7.551746594386363], [21.62158040830867, 9.07220756034143]]",0.11699912027676969,0.058499560138384844,False
17,2,236,297,153,66,120,57,19.531525423728812,8.8224406779661,1.7751251513751256,251,0.9655215559610634,17.334489682638438,1,0.7946127946127947,0.563340561776918,4.9340820139718815,32.14031735997639,4.47213595499958,2.296523391307609,2.0,8.0,1.2844556068514006,-3.0699918108280357,72.55634918610404,0.9402390438247012,19.531525423728812,8.8224406779661,0,34.368503837249044,12.163653422090484,4,4.0,79.75206611570248,17.099919479151854,7,2,2,40.30310844385754,2.976572081799303,,50.50792679915163,1,17,0.7979561030910202,16.0,2,-2.9691686844229253,0.2098062953995167,17.070805581239973,8.645949355426103,21.99224526621765,8.998932000506096,False,8,False,[],False,False,0,False,11,3,,,,1.0809881230333866,6.884515276926286,,0.4018510582107558,0.07172345241930864,1,2,0.016,4.564418339885397,5.990671853332034,"[19.531525423728812, 8.8224406779661]",25.5,0.6422278034257003,"[-0.9974377545897276, -0.07153967933253826]","[[17.070805581239973, 8.645949355426103], [21.99224526621765, 8.998932000506096]]",0.08098812303338654,0.04049406151669327,False
17,3,237,448,122,74,90,60,15.13640506329114,9.532556962025316,1.924049156315157,266,0.969325774427944,17.371176474327626,1,0.5290178571428571,0.5197372409731725,5.122383230922434,32.01562118716424,4.123105625617661,2.196827869518033,2.0,7.923126504730219,1.2589765851571162,-0.2613126165837722,75.698484809835,0.8909774436090225,15.13640506329114,9.532556962025316,0,105.18172859247174,11.116097092327486,5,3.0,76.45502645502646,19.50788357133113,6,3,3,10.538764921147614,4.847112356758272,,47.745660189229184,1,17,0.2207271797976945,16.0,3,-4.665892463128557,1.3129911353694863,17.610648571053286,8.870876105867525,12.662161555528993,10.194237818183106,False,9,True,"[92, 94]",False,False,21,False,5,3,,,,1.0767074742071316,3.912396081335878,,0.5324417891431971,-0.26742754061270796,1,2,0.046,4.757451168149888,6.732900246428538,"[15.13640506329114, 9.532556962025316]",25.5,0.6294882925785581,"[0.9660516975090078, -0.2583488295695658]","[[17.610648571053286, 8.870876105867525], [12.662161555528993, 10.194237818183106]]",0.07670747420713164,0.03835373710356582,False
17,4,275,304,164,74,126,66,20.834443636363634,9.993076363636362,1.9804399300375688,283,0.9766047195406976,18.712051592547777,1,0.9046052631578948,0.5049383143779727,5.853492313824892,37.01351104664349,4.0,2.3113080625266247,2.0,7.0,1.2587488718589315,-3.1238871171968285,82.72792206135786,0.9717314487632508,20.834443636363634,9.993076363636362,0,101.42632838292096,9.848324097260935,7,4.0,100.0,12.163653422090484,2,4,4,44.54402611861473,6.3213633951508985,,57.90259386608784,2,17,0.7692924123853992,16.0,4,6.307636363636362,0.4163636363636271,17.908156214467706,9.941259460453647,23.760731058259562,10.044893266819077,False,10,True,"[91, 90]",False,False,21,False,5,5,,,,1.1170556262467317,4.827934974000561,,0.6189724498712365,0.01770738677103119,1,2,0.057,5.240108170344591,8.057851455523485,"[20.834443636363634, 9.993076363636362]",25.5,0.6293744359294657,"[-0.9998432610852044, -0.017704611334444887]","[[17.908156214467706, 9.941259460453647], [23.760731058259562, 10.044893266819077]]",0.11705562624673166,0.05852781312336583,False
17,5,153,207,126,78,103,69,16.444235294117647,10.455529411764704,1.4272790550653989,161,0.934197500189665,13.957279475043832,1,0.7391304347826086,0.7006338364253368,3.3810348223922593,22.360679774997894,4.123105625617661,2.1377147254790736,2.0,8.0,1.2062053457016821,-0.13514901565382115,52.38477631085024,0.9503105590062112,16.444235294117647,10.455529411764704,0,71.69558903202724,11.116097092327486,3,6.0,100.0,20.73016483513268,8,5,5,17.11505041019962,3.8738552585984647,,39.83989298050719,1,17,0.4295957928043042,16.0,5,3.853221288515414,-0.3992997198879493,18.119337323573703,10.227752528676298,14.76913326466159,10.68330629485311,False,11,False,[],False,False,0,False,11,4,,,,1.0605252089457184,0.465493835634688,,0.46204294152321057,-0.1359779160212532,1,2,0.029,3.1880758645552505,5.131675362749346,"[16.444235294117647, 10.455529411764704]",25.5,0.6031026728508411,"[0.9908812641396179, -0.13473796932220983]","[[18.119337323573703, 10.227752528676298], [14.76913326466159, 10.68330629485311]]",0.06052520894571853,0.030262604472859264,False
17,6,178,338,104,86,78,73,12.972134831460673,11.323415730337079,1.7018415836009553,198,0.9591828863498344,15.054455784347004,1,0.5266272189349113,0.5875987575083711,4.127504697998033,26.248809496813376,4.0,2.0587197887129256,2.0,7.466668013359068,1.167202504754543,-0.3275391760123243,61.698484809834994,0.898989898989899,12.972134831460673,11.323415730337079,0,79.84345098981075,9.751701493934195,8,3.0,82.10526315789474,19.50788357133113,3,6,6,8.97121922266213,1.523806210906492,,29.16432097741388,1,17,0.30760939812759,16.0,6,1.4585386687692932,-0.4411919311387038,14.926171689648012,10.659477694941975,11.018097973273335,11.987353765732182,False,12,True,"[152, 156]",False,False,25,False,9,4,,,,1.0908541659765907,2.4675802339968422,,0.08698712651028132,-0.3397776416617881,1,2,0.052,3.7837364761795365,7.622011822682926,"[12.972134831460673, 11.323415730337079]",25.5,0.5836012523772715,"[0.9468368911294552, -0.32171400590634563]","[[14.926171689648012, 10.659477694941975], [11.018097973273335, 11.987353765732182]]",0.09085416597659078,0.04542708298829539,False
17,7,319,420,161,84,119,74,20.11440752351097,11.214846394984326,2.194804165881855,354,0.9810241825127692,20.153496341094687,1,0.7595238095238095,0.4556215153702371,6.706176836734051,41.10960958218893,4.123105625617661,2.327672838584183,2.0,8.378565865661814,1.3002298647933221,-0.042174470827732916,93.79898987322336,0.9011299435028248,20.11440752351097,11.214846394984326,0,44.205167779830006,9.848324097260935,4,4.0,73.25905292479109,17.099919479151854,2,7,7,38.18120438161129,5.876721764490002,,66.8199809376106,2,17,0.5714039999092613,16.0,7,5.876718913270622,-0.0057889237199617,23.46451433816621,11.073473583639347,16.76430070885573,11.356219206329305,False,13,True,"[95, 99]",False,False,21,False,5,6,,,,1.1130628185351537,4.222508731804018,,0.530771545133282,-0.04219949367779424,1,2,0.059,6.024976061602449,9.384167498742885,"[20.11440752351097, 11.214846394984326]",25.5,0.6501149323966611,"[0.999110788819212, -0.04216196941619231]","[[23.46451433816621, 11.073473583639347], [16.76430070885573, 11.356219206329305]]",0.11306281853515358,0.05653140926757679,False
17,8,333,748,120,94,76,77,14.044108108108107,12.230486486486486,2.4666983700265845,378,0.9839443965291772,20.590987552733093,1,0.4451871657754011,0.4054001949128553,7.12280354929528,44.384682042344295,4.242640687119285,2.237921076486413,2.0,8.541985556144386,1.2712443372474331,-0.2651906289882778,101.59797974644664,0.8809523809523809,14.044108108108107,12.230486486486486,0,71.80442648914833,9.751701493934195,6,3.0,52.534562211981566,20.21291036996164,3,8,8,5.847579547693348,1.8381604971366243,,42.66312461081573,2,17,0.1370640242841214,16.0,8,1.7893980937459162,-0.4205811162332935,17.481012379113455,11.29706716356213,10.60720383710276,13.163905809410842,False,14,True,"[96, 98]",False,False,21,False,5,6,,,,1.1008697135342627,0.9499933485679812,,0.0765299553417785,-0.27158723354587844,1,2,0.055,6.470160330261093,9.802496138697474,"[14.044108108108107, 12.230486486486486]",25.5,0.6356221686237166,"[0.9650425558473782, -0.26209323799663337]","[[17.481012379113455, 11.29706716356213], [10.60720383710276, 13.163905809410842]]",0.10086971353426265,0.050434856767131324,False
18,1,388,720,196,66,148,51,24.684865979381442,8.272577319587628,2.363772665457024,434,0.9831425467465428,22.22649192646566,1,0.5388888888888889,0.4230525272643572,7.616978077943465,47.67598976424087,5.0,2.4140204466157864,2.23606797749979,8.970873977804535,1.3926938369515762,-0.18460429359752165,107.35533905932738,0.8940092165898618,24.684865979381442,8.272577319587628,0,8.41934088768105,23.66642481046757,4,3.0,48.08429118773947,33.06304803494191,7,1,1,73.5976701633207,1.7025998984542934,,79.51989906964927,2,18,0.9255251958866112,17.0,1,-1.6804714500930515,-0.2736094290018656,28.42864483824905,7.573500345382513,20.941087120513835,8.971654293792742,False,7,True,"[87, 88]",False,False,21,False,5,5,,,,1.122926280384317,2.376007160797207,,0.1977178734587442,-0.18673030661233198,1,3,0.056,6.072655279376661,9.254548669852738,"[24.684865979381442, 8.272577319587628]",27.0,0.6963469184757881,"[0.9830089624935364, -0.18355756496908832]","[[28.42864483824905, 7.573500345382513], [20.941087120513835, 8.971654293792742]]",0.12292628038431688,0.07997513355369552,False
18,2,255,324,149,67,113,58,18.751058823529412,8.935905882352941,1.958146177413392,281,0.9722666853181072,18.01877032173579,1,0.7870370370370371,0.510687103718144,5.422383905130857,35.0,4.47213595499958,2.268710677359372,2.0,8.0,1.2681597691336448,-0.03293327793413568,79.21320343559643,0.9074733096085408,18.751058823529412,8.935905882352941,0,98.66340108207852,15.628463316716743,5,4.0,82.68398268398268,21.50528019492456,7,2,2,34.89894613305189,5.476884235536094,,55.98481103468772,1,18,0.6233645427762325,17.0,2,-5.419906945829183,0.7879528082419398,21.46078062850475,8.846633583756207,16.041337018554074,9.025178180949675,False,8,False,[],False,False,0,False,11,3,,,,1.0989650941707592,5.989363930985843,,0.5528557396679789,-0.032945189588400106,1,3,0.016,4.564418339885397,5.990671853332034,"[18.751058823529412, 8.935905882352941]",27.0,0.6340798845668224,"[0.999457748615438, -0.03292732501373107]","[[21.46078062850475, 8.846633583756207], [16.041337018554074, 9.025178180949675]]",0.09896509417075906,0.059984405734715196,False
18,3,274,595,114,78,79,61,13.85290510948905,9.911824817518248,2.058241238948899,314,0.9735624484130848,18.67799869518773,1,0.4605042016806722,0.4858516975933682,5.727402244736172,35.73513677041127,4.47213595499958,2.254406997309639,2.0,8.58260132659075,1.3082590208456029,-0.3475555909767197,84.18376618407356,0.8726114649681529,13.85290510948905,9.911824817518248,0,37.04193316578103,11.068988963097434,6,4.0,57.8125,15.938303743075329,8,3,3,4.2865409844522535,9.294189362378546,,57.03984955160773,1,18,0.0751499349691295,17.0,3,-8.913194123625615,2.633804552034249,16.545380066551985,8.936446570969153,11.160430152426116,10.887203064067343,False,9,True,"[92, 94]",False,False,21,False,5,3,,,,1.1181127976058884,4.941358445370747,,1.067284625850144,-0.36226084257180197,1,3,0.046,4.757451168149888,6.732900246428538,"[13.85290510948905, 9.911824817518248]",27.0,0.6541295104228014,"[0.9402080880690652, -0.34060057417672224]","[[16.545380066551985, 8.936446570969153], [11.160430152426116, 10.887203064067343]]",0.11811279760588839,0.06494009060434001,False
18,4,294,369,171,74,130,65,21.70334693877551,9.923265306122449,2.2399822046861217,324,0.9825907668104608,19.347672370394783,1,0.7967479674796748,0.4464321180355651,6.568746635178064,40.311288741492746,4.0,2.2403608554069674,2.0,7.688388696906328,1.2203625502450184,-0.03753514160695083,90.97056274847714,0.9074074074074074,21.70334693877551,9.923265306122449,0,75.63119837147171,10.254864540527722,7,4.0,100.0,21.618183543462614,2,4,4,50.51374755766142,6.053494698589429,,63.95608856467726,2,18,0.7898192133275642,17.0,4,6.034050711193572,-0.4847990105132851,24.985406872793874,9.80001483430934,18.421287004757147,10.046515777935557,False,10,True,"[91, 90]",False,False,21,False,5,5,,,,1.122192749730596,3.165057706836323,,0.5238149485390038,-0.037552779135939636,1,3,0.057,5.240108170344591,8.057851455523485,"[21.70334693877551, 9.923265306122449]",27.0,0.6101812751225092,"[0.9992956392751462, -0.037526328433207363]","[[24.985406872793874, 9.80001483430934], [18.421287004757147, 10.046515777935557]]",0.12219274973059584,0.07974945865910917,False
18,5,161,240,130,77,106,67,16.915080745341612,10.237416149068322,1.571404467952058,179,0.9486444521011262,14.317526556719258,1,0.6708333333333333,0.6363733974253336,3.6968436527147546,23.53720459187964,4.0,2.0733097858410234,2.0,7.543047194311445,1.169475343643414,-0.17352580442708238,56.38477631085024,0.8994413407821229,16.915080745341612,10.237416149068322,0,138.59820186479567,15.628463316716743,2,6.0,100.0,21.38497590017444,3,5,5,20.4711674595187,3.6035500054663214,,43.44344298597351,1,18,0.4712142052398604,17.0,5,3.2697600779442126,-1.5146754353915526,18.735743228214517,9.918274532206132,15.094418262468707,10.556557765930512,False,11,False,[],False,False,0,False,11,4,,,,1.093405967969015,2.198828027972885,,0.34910674496838207,-0.17528873136255438,1,3,0.029,3.1880758645552505,5.131675362749346,"[16.915080745341612, 10.237416149068322]",27.0,0.584737671821707,"[0.9849821382280596, -0.1726562694247728]","[[18.735743228214517, 9.918274532206132], [15.094418262468707, 10.556557765930512]]",0.09340596796901489,0.051310392304911134,False
18,6,192,392,106,86,78,72,13.152750000000001,11.34375,1.9325478903213316,218,0.9694034307024788,15.635280380893438,1,0.4897959183673469,0.5174516010745414,4.591333570520555,29.154759474226505,4.0,2.005632646842381,2.0,7.256551126160095,1.1270483770499686,-0.334876999568032,68.2842712474619,0.8807339449541285,13.152750000000001,11.34375,0,99.76791515441822,9.742459852296784,8,3.0,100.0,11.068988963097434,3,6,6,8.129907401960695,1.2621959363172448,,30.42651691373112,1,18,0.2671980964831293,17.0,6,1.254272003745328,0.1412102059925075,15.32089419697547,10.589272213667725,10.984605803024532,12.098227786332275,False,12,True,"[152, 156]",False,False,25,False,9,4,,,,1.112375128912026,0.42042632055373,,0.11582216502899882,-0.34798321411682925,1,3,0.052,3.7837364761795365,7.622011822682926,"[13.152750000000001, 11.34375]",27.0,0.5635241885249843,"[0.9444507412384113, -0.32865300451116436]","[[15.32089419697547, 10.589272213667725], [10.984605803024532, 12.098227786332275]]",0.11237512891202607,0.06774309829620562,False
18,7,352,460,169,83,123,73,20.90209090909091,11.163681818181818,2.381081546863252,388,0.9841682067201912,21.17026971360491,1,0.7652173913043478,0.4199772163693271,7.370083113801794,45.27692569068709,4.47213595499958,2.324439155241892,2.0,8.142565312173659,1.3062511445654157,-0.05641564410052361,102.62741699796952,0.9072164948453608,20.90209090909091,11.163681818181818,0,76.85665722665172,10.254864540527722,4,4.0,71.2401055408971,21.50528019492456,2,7,7,43.66250356585188,5.48155106651517,,72.30153200412576,2,18,0.6038945836356601,17.0,7,5.470023510971799,-0.3553095611285215,24.581269784422158,10.955898085895429,17.22291203375966,11.371465550468207,False,13,True,"[95, 99]",False,False,21,False,5,6,,,,1.0989992201564236,0.8159591238454226,,0.45886468412783804,-0.056475572220630724,1,3,0.059,6.024976061602449,9.384167498742885,"[20.90209090909091, 11.163681818181818]",27.0,0.6531255722827078,"[0.9984090595779938, -0.05638572294992884]","[[24.581269784422158, 10.955898085895429], [17.22291203375966, 11.371465550468207]]",0.09899922015642362,0.07068734623052574,False
18,8,370,940,123,95,76,75,14.290248648648648,12.164886486486486,2.690218452309644,426,0.986599442623356,21.70480664627101,1,0.3936170212765957,0.371717025114249,7.890168150945504,48.70318264754368,4.47213595499958,2.2467175813552958,2.0,8.403072787389673,1.287368400134549,-0.30016395486313596,111.84062043356592,0.8685446009389671,14.290248648648648,12.164886486486486,0,43.19015167980077,9.742459852296784,6,4.0,53.28798185941043,15.938303743075329,3,8,8,4.422160046929805,1.7689740470365938,,44.43209865785232,2,18,0.099526247476683,17.0,8,1.7093093093093188,-0.4555555555555486,18.0589402208458,10.99841651422021,10.521557076451499,13.331356458752762,False,14,True,"[96, 98]",False,False,21,False,5,6,,,,1.1077335063840341,2.003823968165058,,0.18808266154828032,-0.30951590224886005,1,3,0.055,6.470160330261093,9.802496138697474,"[14.290248648648648, 12.164886486486486]",27.0,0.6436842000672744,"[0.9552880243104918, -0.29567683475199275]","[[18.0589402208458, 10.99841651422021], [10.521557076451499, 13.331356458752762]]",0.1077335063840342,0.06953440663943228,False
