CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,,11.195996272876343,11.674696191105177,0.031,2.0,0.239,-1.367622510590187
2.0,,6.681176178391097,8.612433630433955,0.021,9.0,0.181,-0.9573912379131961
3.0,,12.076065912728437,12.51515392562511,0.007,2.0,0.22,-1.694770736519692
4.0,,7.651223360468764,7.549936411452907,-0.008,5.0,-0.014,-0.7262888161321441
5,,7.734296694866469,,,1,NaN,-1.7517165084209867
6.0,,8.33028948644343,10.349481942543195,0.01,12.0,0.19,-0.9928535739135184
7.0,,7.245845160555764,9.345611220380881,0.046,6.0,0.688,-1.744226617529111
8.0,,8.38428623561996,9.130137549833632,0.022,4.0,0.216,-1.0029401803030256
9.0,,15.669863587306821,17.406903467991278,0.031,5.0,0.345,-1.1243669112391221
10.0,,6.20419725894442,7.0646506215264395,-0.033,6.0,0.159,-1.1315661587953623
11.0,,6.232563265089649,7.57808924663571,0.011,11.0,0.15,-2.0393930395916766
12.0,,12.05502178531877,12.275214465076111,-0.032,2.0,0.11,-0.3717004402016674
13.0,,6.660416837127139,6.220744131662337,0.03,8.0,-0.168,-0.5823682612971744
14,,13.40692730547414,,,1,NaN,-0.9632458363034775
15.0,,8.794951369052447,10.144596237231443,-0.05,7.0,0.207,-0.13637665670147367
16.0,,6.431218968491275,5.819573653337017,0.025,8.0,-0.111,-1.068143206904015
17.0,,7.553074454848179,7.4486425617995335,0.072,23.0,0.007,-0.35334917199091803
18.0,,11.20245882284311,11.511242410771246,0.018,2.0,0.154,-0.2736269940544951
19.0,,5.383008259531985,6.8496043228691175,0.141,10.0,0.145,-1.5273127840923961
20.0,,6.183457926464593,8.042659463281444,0.121,12.0,0.129,-2.720229727878861
21.0,,5.3877201378581345,7.017275430591293,-0.012,13.0,0.164,-1.6551906005702577
22.0,,6.3698840760499955,8.409396891481649,-0.073,12.0,0.131,-2.606819686386907
23.0,,9.09658916858855,10.27360731927161,-0.05,9.0,0.476,-0.7239401254535321
24.0,,7.515213253774612,9.236183626418786,0.097,8.0,0.232,-0.13847604547530412
25.0,,7.7164794118010684,10.139251800300935,0.125,12.0,0.208,-1.810932174097064
26.0,,7.168743433798025,9.3885197367288,-0.014,13.0,0.191,-0.41613218422887094
27.0,,7.4592639241313705,9.517644935523792,0.088,11.0,0.219,-0.3415729398701068
28.0,,7.8752360356426525,10.032614477454239,-0.047,11.0,0.224,-0.2077704827180656
29.0,,6.135800297565369,7.17342265914978,0.052,8.0,0.122,-3.1093211678470642
30.0,,10.515803915860113,11.379252643750554,0.066,12.0,-0.03,-2.413592894209853
31.0,,5.9441491808573765,6.753872175510086,0.146,6.0,0.144,-2.4474916138579097
32.0,,10.222685168550804,11.033594098672415,0.05,23.0,0.093,-2.4836253060807003
33.0,,6.2811936507663475,8.824349668160478,0.056,13.0,0.216,-2.564150257471207
34.0,,7.193117789264596,8.820621743856005,-0.049,9.0,0.199,-1.9977304776104843
35.0,,6.279413746007721,7.823751284147377,0.003,7.0,0.325,-2.853664160700791
36.0,,5.821494957935833,7.551575380249008,0.119,11.0,0.227,-2.4033017526999942
37.0,,8.017391315269618,8.065977509648153,0.072,12.0,-0.043,-0.3455497516558476
38.0,,8.313262030438466,10.537561957874114,-0.028,11.0,0.203,-0.937154073294055
39.0,,6.110734294609995,7.63542126391774,-0.074,10.0,0.195,-2.584073357996601
40.0,,8.800001989335712,10.37194258445459,0.126,8.0,0.233,-2.977897087479395
41.0,,8.976244700393728,11.44440010028365,-0.038,11.0,0.333,-0.9059508078622546
42.0,,8.508337734116084,9.959025883604172,-0.047,7.0,0.233,-2.9295538718539347
43.0,,7.547112644830669,9.771114925583282,-0.003,12.0,0.23,-1.4293172756461514
44.0,,8.287405026261215,9.330464660066601,0.066,5.0,0.238,-1.9361392604714152
45.0,,8.84140805258014,11.066310741152453,0.042,8.0,0.283,-0.8684079075341382
46.0,,8.218177595712284,9.64795206455219,-0.045,8.0,0.218,-1.7702253648884438
47.0,,8.570272333869084,9.748122583296439,-0.042,7.0,0.222,-0.944890286562649
48.0,,9.785195391917208,11.179389516633853,0.053,7.0,0.233,-0.5774977936547582
49.0,,8.505030004477884,9.252975530486735,0.042,5.0,0.161,-1.175599963739299
50.0,,6.049300899271498,6.508910676970349,0.076,7.0,-0.039,-1.263076913112563
51.0,,6.564188885987888,7.940596649994711,0.009,8.0,0.23,-1.4242998141033083
52.0,,7.389753059365568,8.619728799380127,0.09,8.0,0.181,-2.1625602079216337
53.0,,7.426614899837262,8.780748600876777,-0.056,8.0,0.199,-2.2922931647078664
54.0,,9.968251536864967,11.781592761550284,0.058,7.0,0.294,-0.48626590373583195
55.0,,11.99119187225637,13.093883808824732,-0.004,4.0,0.282,-2.716090859343671
56.0,,7.265535737074957,6.114072430399554,0.056,8.0,-0.068,-0.46520091093161575
57.0,,9.153186228502616,9.564596618462785,0.023,2.0,0.206,-1.4980307700509754
58.0,,7.332413350795947,8.551663599814296,0.136,7.0,0.166,-2.2363806921637948
59.0,,6.675635308455386,8.934844196783581,0.059,23.0,0.098,-2.1389791504150653
60.0,,7.060612016397039,8.995222741329298,-0.002,11.0,0.198,-2.3456538385776913
61.0,,10.24993007956285,10.846570905942686,0.06,3.0,0.204,-1.0817354889390713
62.0,,10.325995874051523,11.378834175316122,-0.024,5.0,0.262,-1.6804726245402304
63,,6.817237636640803,,,1,NaN,-1.6841977562224366
64.0,,7.682189664422692,12.188982933884269,0.248,11.0,0.371,-1.4784158532920948
65.0,,11.434138653764046,11.764237111021924,0.045,2.0,0.165,-1.380993569422766
66.0,,6.5627190205931,8.354167170194602,0.035,11.0,0.191,-1.2059873895408557
67.0,,11.303317040145703,11.447147265041279,0.097,4.0,-0.143,-1.4622006115747
68.0,,4.828490846659712,6.377895416267857,0.014,23.0,0.102,-1.046948823715229
69.0,,7.490352709209756,9.531718936084367,0.064,10.0,0.206,-1.8458733378218
70.0,,6.611821835894195,8.306180230753945,0.03,10.0,0.175,-2.791567171396657
71.0,,9.374280110266891,10.944893109911321,0.126,7.0,0.251,-1.562477966176317
72.0,,6.907920700490167,9.283135356423468,0.238,10.0,0.414,-2.1098588852473115
73.0,,5.309851501671917,5.894798527133987,0.015,11.0,0.07,-0.20472477447864074
74.0,,6.31253583444019,7.652056226751685,0.089,10.0,0.138,-2.536563416688979
75.0,,6.845141542134747,7.874005667507857,0.15,5.0,0.32,-1.5374744165275347
76.0,,7.828364066393716,9.318146974917694,0.055,8.0,0.156,-1.4645698604445527
77.0,,8.289895433296685,9.392263751206608,0.347,3.0,0.475,-0.7350299258599785
78.0,,6.447062106072868,8.72312831560678,-0.053,12.0,0.218,-2.0722855141464227
