TimeStep,NumberOfCells
1,1017
2,1013
3,1022
4,1042
5,1020
6,1037
7,1025
8,1002
9,993
10,991
11,1001
12,1015
13,1024
14,1025
15,1010
16,1004
17,999
18,975
19,967
20,984
21,1006
22,995
23,1024
24,1013
25,1045
26,1038
27,1031
28,1016
29,1006
30,1020
31,988
32,984
33,984
34,992
35,998
