Module,Module Number,Relationship,First Object Name,First Image Number,First Object Number,Second Object Name,Second Image Number,Second Object Number
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,38,FilterObjects,305,49
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,39,FilterObjects,305,52
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,40,FilterObjects,305,3
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,40,FilterObjects,305,13
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,40,FilterObjects,305,22
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,40,FilterObjects,305,56
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,40,FilterObjects,305,58
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,40,FilterObjects,305,75
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,40,FilterObjects,305,87
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,40,FilterObjects,305,95
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,40,FilterObjects,305,105
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,41,FilterObjects,305,7
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,41,FilterObjects,305,14
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,41,FilterObjects,305,21
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,41,FilterObjects,305,53
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,41,FilterObjects,305,61
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,41,FilterObjects,305,63
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,41,FilterObjects,305,74
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,41,FilterObjects,305,111
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,41,FilterObjects,305,122
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,42,FilterObjects,305,16
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,42,FilterObjects,305,38
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,42,FilterObjects,305,49
