TimeStep,NumberOfCells
1,1028
2,1031
3,1036
4,1002
5,1003
6,992
7,1049
8,1047
9,1055
10,1067
11,1040
12,1036
13,1031
14,1036
15,1014
16,1030
17,1045
18,1036
19,1020
20,1038
21,1027
22,963
23,1024
24,1051
25,1030
26,1037
27,1056
28,1045
29,1079
30,1040
31,1040
32,1054
33,1024
34,1040
35,1029
