ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,AreaShape_MajorAxisLength,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,id,parent_id,NoiseObject,UnexpectedEnd_by_CellProfiler,UnexpectedEnd_by_Trackrefiner,UnexpectedBeginning_by_CellProfiler,UnexpectedBeginning_by_Trackrefiner,TrackingLinkModified
123,238,29.066362694300516,53.45981347150259,3.5866172555876643,122.0,229,454,205,False,True,False,False,False,False
124,4,26.244157205240178,17.056139737991263,8.697253760884506,123.0,3,270,133,False,False,True,False,False,False
124,13,23.66995348837209,20.215069767441857,7.452707782296041,123.0,13,327,176,False,True,False,False,False,False
124,32,35.96129644268775,23.06390513833992,4.725060453346301,123.0,33,446,235,False,True,False,False,False,False
124,39,39.1039391634981,24.32231178707224,4.83210306933402,123.0,38,373,192,False,True,False,False,False,False
124,51,34.08202816901408,25.578591549295776,3.8819957041097255,123.0,53,475,260,False,True,False,False,False,False
124,53,16.834594594594595,26.60713513513513,6.088838728573256,123.0,52,284,139,False,True,False,False,False,False
124,55,27.98087441860465,27.426976744186042,8.108725672565607,123.0,54,290,177,False,True,False,False,False,False
124,57,28.94770588235294,26.432999999999996,5.013346399630485,123.0,55,332,161,False,True,False,False,False,False
124,73,47.20557798165137,28.954568807339452,4.3233375479920655,123.0,74,459,220,False,True,False,False,False,False
124,83,52.94744751381214,30.24,3.48794876953962,123.0,67,510,267,False,False,True,False,False,False
124,85,44.33741772151899,31.0219746835443,4.324357019558401,123.0,82,511,242,False,True,False,False,False,False
124,88,15.45441758241758,31.052835164835162,5.148069351075179,123.0,85,430,196,False,False,True,False,False,False
124,91,37.954944,31.925376,4.447522767374549,123.0,70,512,261,False,True,False,False,False,False
124,92,48.647355704697986,33.04026845637584,5.734829809148361,123.0,91,417,183,False,True,False,False,False,False
124,107,39.08826446280992,34.75239669421487,6.59561519206917,123.0,104,312,141,False,True,False,False,False,False
124,128,52.26099363057324,37.722038216560506,5.990378422581722,123.0,125,297,150,False,False,False,False,False,True
124,134,47.191287958115176,37.66090052356021,3.8413328414303796,123.0,130,496,221,False,True,False,False,False,False
124,135,20.600512315270933,38.106088669950736,3.720812134806738,123.0,136,478,244,False,True,False,False,False,False
124,136,32.225142857142856,38.72084210526315,4.890045303595677,123.0,132,340,164,False,True,False,False,False,False
124,140,54.3415939849624,39.16312781954887,5.047293438164132,123.0,137,360,0,False,True,False,False,False,True
124,150,47.97370854271356,39.89378894472362,3.483394775644046,123.0,144,514,243,False,False,False,False,False,True
124,161,24.17674576271186,40.849016949152535,4.277131452624695,123.0,155,421,165,False,True,False,False,False,False
124,162,52.5730909090909,41.512650717703345,4.086694555892772,0.0,0,516,0,False,False,False,False,True,True
124,169,45.604,42.10514285714286,4.845092186931359,123.0,165,467,186,False,False,False,False,False,True
124,176,26.25765517241379,43.47124137931034,4.156861227016452,123.0,174,502,241,False,True,False,False,False,False
124,179,49.44022641509433,43.40309433962264,3.87340557536495,123.0,175,503,278,False,False,False,False,False,True
124,181,14.960521172638435,45.46225407166123,5.748751296438412,123.0,178,400,257,False,True,False,False,False,False
124,187,46.5064,44.61439999999999,3.195415358265106,123.0,183,517,279,False,True,False,False,False,False
124,189,43.197962264150945,44.81116981132075,4.135768703669954,123.0,183,518,279,False,True,False,False,False,False
124,201,21.61089075630252,46.114487394957976,4.659772540027663,123.0,199,422,229,False,True,False,False,False,False
124,203,46.028655737704916,47.15173770491803,4.52083536599654,123.0,197,438,174,False,False,False,False,False,True
124,229,19.235755102040816,50.98261224489795,3.6838973319198463,123.0,224,468,246,False,True,False,False,False,False
124,231,42.862719999999996,52.76352,4.665466617141326,0.0,0,521,0,False,False,False,False,True,True
124,232,47.24627405247813,52.57049562682216,6.534442657323194,123.0,225,389,175,False,False,False,False,False,True
124,244,38.584677966101694,55.65185084745763,5.2753593164577675,123.0,241,507,280,False,False,False,False,False,True
124,248,40.66086075949366,56.05488607594936,4.49517043313415,0.0,0,522,0,False,False,False,False,True,True
124,251,25.948934579439257,57.05428037383177,4.428657208248919,123.0,245,470,262,False,False,False,False,False,True
124,255,29.87648,58.2112,4.485758947507555,0.0,0,523,0,False,False,False,False,True,True
124,256,34.198493723849374,58.9809539748954,4.836735276627581,123.0,250,487,0,False,False,False,False,False,True
124,257,38.46543944636678,59.29312110726642,5.115274463542473,0.0,0,524,0,False,False,False,False,True,True
125,1,32.438153846153845,10.618666666666666,6.265998103408701,0.0,0,525,0,False,False,False,True,False,False
125,5,37.71397894736842,13.087705263157893,6.787739596180021,0.0,0,528,0,False,False,False,True,False,False
125,7,35.084643356643355,12.934321678321677,5.685507880137499,0.0,0,530,0,False,False,False,False,True,True
125,10,22.300434782608693,14.394521739130433,6.155477602768438,0.0,0,532,0,False,False,False,False,True,True
125,13,31.20807920792079,15.900594059405938,3.6494106981124217,0.0,0,533,0,False,False,False,False,True,True
125,16,41.891576470588234,16.256188235294115,4.649989151052708,0.0,0,535,0,False,False,False,True,False,False
125,20,29.93417821782178,16.749623762376235,3.5280011004916294,0.0,0,537,0,False,False,False,False,True,True
125,24,17.700894601542416,18.83290488431876,7.116063818784603,0.0,0,538,0,False,False,False,False,True,True
125,27,45.39938461538461,17.713846153846156,3.991946756595369,0.0,0,540,0,False,False,False,True,False,False
125,31,28.132292682926828,20.38360975609756,7.066063893061604,124.0,24,473,258,False,False,False,False,False,True
125,36,47.54783193277311,19.750991596638652,4.105994685491145,0.0,0,543,0,False,False,False,True,False,False
125,37,15.358662952646238,21.459610027855152,6.187885650306432,0.0,0,544,0,False,False,False,False,True,True
125,39,45.87905084745762,20.20637288135593,3.2341339622069993,0.0,0,545,0,False,False,False,False,True,True
125,44,40.80850632911393,21.63524050632911,4.300931694119197,124.0,36,548,445,False,False,False,False,False,True
125,45,50.79077647058823,21.921882352941175,4.437881858125682,0.0,0,549,0,False,False,False,False,True,True
125,49,48.754588235294115,22.06305882352941,3.8278665296099192,124.0,29,490,250,False,False,False,False,False,True
125,52,21.98756571428571,22.51337142857143,3.238797424419459,124.0,21,550,305,False,False,False,False,False,True
125,53,32.13780346820809,22.58635838150289,3.0583391810427702,124.0,49,551,265,False,False,False,False,False,True
125,62,31.300591304347833,24.27965217391304,4.236327086679999,0.0,0,554,0,False,False,False,False,True,True
125,66,51.6527290640394,24.243073891625617,3.996085976072067,124.0,37,492,250,False,False,False,False,False,True
125,67,37.37435294117647,25.318588235294115,5.098107495868747,124.0,61,447,235,False,False,False,False,False,True
125,72,13.55556794425087,26.1277212543554,4.953411764356008,0.0,0,559,0,False,False,False,True,False,False
125,76,54.03927272727272,26.708363636363636,3.9158729092910076,0.0,0,561,0,False,False,False,False,True,True
125,78,18.994487935656835,27.05501340482574,7.02421067255057,0.0,0,563,0,False,False,False,False,True,True
125,94,52.69090909090908,29.581527272727275,6.706195910543725,124.0,68,508,267,False,False,False,False,False,True
125,98,44.76931764705882,29.567435294117647,4.654865116184007,124.0,86,569,376,False,False,False,False,False,True
125,99,50.440864864864864,31.242551351351352,7.479303155898003,0.0,0,570,0,False,False,False,False,True,True
125,101,55.9907175572519,30.326839694656485,4.623262994733777,0.0,0,571,0,False,False,False,False,True,True
125,109,33.31376958525345,31.040958525345623,3.9613120010235474,0.0,0,572,0,False,False,False,False,True,True
125,116,17.14742209631728,31.662050991501413,6.805027106977368,124.0,102,431,196,False,False,False,False,False,True
125,126,55.42504918032787,32.79659016393442,3.361669032829739,0.0,0,576,0,False,False,False,False,True,True
125,141,57.337251184834116,35.42809478672985,3.8373637335168387,124.0,65,580,274,False,False,False,False,False,True
125,143,25.36901694915254,35.788881355932205,4.4178623638172185,124.0,131,397,179,False,False,False,False,False,True
125,146,53.61972413793104,36.60455172413792,6.594264775998715,124.0,108,167,70,False,False,False,False,False,True
125,153,14.304298136645963,37.985590062111804,5.7610959565975275,0.0,0,582,0,False,False,False,False,True,True
125,158,25.694270270270266,37.39563243243243,3.3340436020000923,0.0,0,584,0,False,False,False,False,True,True
125,164,33.95642553191489,38.49702127659574,3.6847470558969366,124.0,166,586,289,False,False,False,False,False,True
125,166,11.841517241379309,38.99606896551724,3.9731176879618264,0.0,0,587,0,False,False,False,False,True,True
125,170,49.09621621621621,38.80281081081081,3.9522888784573067,124.0,150,514,243,False,False,False,False,False,True
125,183,12.746759581881532,41.8944668989547,5.134232442677557,124.0,146,498,0,False,False,False,False,False,True
125,187,32.8305671641791,41.73922388059701,3.95810367405869,0.0,0,590,0,False,False,False,False,True,True
125,188,54.9175652173913,41.40313043478261,4.016888526294151,0.0,0,591,0,False,False,False,False,True,True
125,194,37.97105202312138,42.18783815028901,3.157392213741571,124.0,164,479,268,False,False,False,False,False,True
125,199,19.31810788381743,42.32882987551867,4.545228562053253,124.0,160,380,202,False,False,False,False,False,True
125,200,50.420842105263155,42.35873684210526,4.215043108540634,0.0,0,592,0,False,False,False,False,True,True
125,201,28.133333333333336,43.36838095238094,3.4771858963556137,0.0,0,593,0,False,False,False,False,True,True
125,208,27.377762114537447,44.62223788546255,4.304061996655708,124.0,190,519,224,False,False,False,False,False,True
125,211,49.16336842105263,44.8541052631579,4.277812756051156,124.0,179,503,278,False,False,False,False,False,True
125,212,41.25508860759494,44.56648101265822,4.029914926642103,124.0,192,366,199,False,False,False,False,False,True
125,257,16.355692307692305,50.839999999999996,4.435191936472918,124.0,233,469,246,False,False,False,False,False,True
126,9,36.83798709677419,14.914064516129033,8.600241136436866,125.0,9,323,216,False,True,False,False,False,False
126,145,11.579016393442622,35.7999344262295,4.735813201871689,125.0,138,464,256,False,False,False,False,False,True
126,294,36.38961290322581,58.893677419354844,4.927826853561262,125.0,283,604,263,False,False,False,False,False,True
126,296,34.821582733812946,59.83355395683453,5.56371548457008,125.0,285,487,0,False,False,False,False,False,True
127,6,34.954881987577636,11.338434782608696,6.313925061784944,126.0,6,530,0,False,False,False,False,False,True
127,8,35.56050557620817,13.030661710037172,5.072309629195778,0.0,0,627,0,False,False,False,False,True,True
127,18,38.69505213270141,15.358862559241704,3.931366087123231,0.0,0,629,0,False,False,False,False,True,True
127,38,20.539514018691587,19.258317757009344,3.9480637859931855,126.0,34,542,305,False,False,True,False,False,False
127,43,41.59954285714286,19.5232,5.981332432639709,126.0,41,328,190,False,False,False,False,False,True
127,170,57.18611320754718,37.72528301886792,5.864756100727889,126.0,161,449,182,False,False,False,False,False,True
128,8,35.14112455516014,12.100099644128113,5.334916144984064,127.0,8,627,0,False,False,False,False,False,True
128,20,17.669759999999997,15.327359999999999,3.954598946101183,0.0,0,660,0,False,False,False,False,True,True
128,36,15.551297560975609,18.17912195121951,4.069874470939657,0.0,0,663,0,False,False,False,False,True,True
128,42,21.20497297297297,18.93859459459459,4.214907349289967,127.0,39,631,283,False,False,False,False,False,True
128,52,15.961333333333332,21.261333333333333,3.9408943824215763,127.0,37,608,538,False,False,False,False,False,True
128,53,18.103708029197083,22.708554744525546,7.93581463043956,127.0,51,307,206,False,False,False,False,False,True
128,59,13.832061068702291,23.109618320610686,7.225276535162315,127.0,58,428,209,False,False,False,False,False,True
128,162,10.484286792452828,35.56310943396226,5.046600180710686,127.0,154,464,256,False,False,False,False,False,True
128,274,22.83741176470588,49.731529411764704,3.7123782819990683,0.0,0,678,0,False,False,False,False,True,True
128,283,21.57312,51.26464,4.220621972884129,127.0,272,651,369,False,False,False,False,False,True
128,295,23.478364640883974,52.624441988950274,3.272687921379588,127.0,282,682,353,False,False,False,False,False,True
128,298,20.84573793103448,53.64645517241379,5.388497607897031,127.0,286,599,247,False,False,False,False,False,True
129,7,35.00854054054054,11.337567567567568,5.4966717070309725,128.0,8,627,0,False,False,False,False,False,True
129,13,38.45082352941176,12.380470588235292,4.056100385323036,128.0,13,686,534,False,False,False,False,False,True
129,36,15.163333333333332,17.485333333333333,4.196682838099443,128.0,36,663,0,False,False,False,False,False,True
129,39,18.070032786885243,17.74583606557377,3.7999266538419914,128.0,26,689,282,False,True,False,False,False,True
129,47,18.831272727272726,18.744991735537187,4.364506811395618,128.0,43,413,207,False,False,False,False,False,True
129,55,16.56968609865471,20.867730941704032,4.303476089404393,128.0,53,690,307,False,False,False,False,False,True
129,83,15.72070292887029,23.75457740585774,4.413989732900811,128.0,80,415,207,False,False,False,False,False,True
129,96,55.48070886075949,26.370227848101262,4.599156313860087,128.0,93,561,0,False,False,False,False,False,True
130,30,21.413430656934302,15.400116788321169,5.31022265888692,129.0,27,304,160,False,True,False,False,False,False
130,35,14.787642857142854,16.85378571428571,4.4797051593941175,129.0,36,663,0,False,False,False,False,False,True
130,37,16.243199999999998,16.940571428571428,4.03736568753879,0.0,0,721,0,False,False,False,False,True,True
130,47,22.480858536585366,17.822985365853658,3.46942349298488,129.0,43,607,306,False,True,False,False,False,False
130,56,15.978315789473683,20.614736842105263,4.642438859613565,129.0,55,690,307,False,True,False,False,False,False
130,85,12.045056603773583,23.831999999999997,3.9937966583766675,129.0,57,724,428,False,False,False,False,False,True
130,99,56.20325691699605,26.166450592885372,4.7745173784837425,129.0,96,561,0,False,False,False,False,False,True
130,231,57.999323076923076,41.57058461538461,5.272639544502823,129.0,225,591,0,False,False,False,False,False,True
131,21,16.660048192771086,13.249156626506023,4.321795198745997,0.0,0,751,0,False,False,False,False,True,True
131,32,40.00060663507109,15.089289099526065,3.8951446542486736,130.0,34,661,325,False,False,False,False,False,True
131,36,13.990481012658227,16.173569620253165,4.709779242410723,0.0,0,752,0,False,False,False,False,True,True
131,59,12.570428571428572,20.002499999999998,4.221993396819307,0.0,0,757,0,False,False,False,False,True,True
131,88,11.269285714285713,23.552999999999997,4.217174736116554,130.0,85,724,428,False,False,False,False,False,True
131,357,23.791354838709676,57.292258064516126,4.843710073053398,130.0,341,717,370,False,False,False,False,False,True
131,363,23.424580060422958,58.47400604229606,6.7086716384922225,130.0,345,470,262,False,False,False,False,False,True
