CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,,9.551694278218156,9.353010574645607,-0.086,19.0,-0.004,-2.321114103217917
2.0,,5.0246761062321985,5.057309864987353,-0.1,21.0,0.004,-0.48953623455701034
3.0,,5.56129071028964,5.660588831265448,-0.085,35.0,0.005,-2.0967630564913127
4.0,,8.34652683627587,8.60447976677868,-0.068,35.0,0.007,-2.2534065091239164
5,,7.5802460452922125,,,1,NaN,-0.4642335972642918
6.0,,5.086995423617572,5.2519431456707,-0.084,35.0,0.003,-0.2530435923666502
7.0,,5.218244101165154,5.326165786218462,-0.08,35.0,0.002,-1.349533549495757
8.0,,6.3228649575169795,7.4214459552140415,-0.086,35.0,0.023,-1.9292371968221274
9.0,,9.5159898565632,10.30685478956412,-0.079,35.0,0.02,-0.0534435558831895
10.0,,7.202792809194288,7.62243399282767,-0.066,35.0,0.013,-2.209191463573623
11.0,,4.355772502278587,4.521764941951521,-0.072,35.0,0.004,-2.2520957879111583
12.0,,7.721064053006295,7.91026675023319,-0.069,35.0,0.008,-1.5024534596361796
13.0,,5.184050457362715,5.237225412205802,-0.082,35.0,0.001,-1.3307210490206591
14.0,,5.1781459842984345,5.297785157418718,-0.081,35.0,0.004,-1.3465456410977512
15.0,,7.296260812425761,7.508805031711019,-0.059,35.0,0.007,-2.2631977490842248
16.0,,4.604661748363903,4.793689195639034,-0.075,35.0,0.004,-0.2298829854333942
17.0,,7.571211613630974,7.848237409959469,-0.071,35.0,0.011,-2.6712087789539116
18.0,,7.3227163946374025,7.509082053976543,-0.077,35.0,0.004,-0.6333107231363145
19.0,,8.357592379770887,8.553688627094846,-0.08,35.0,0.005,-1.2749866128463212
20.0,,4.753745791950725,4.851622137834145,-0.071,35.0,0.003,-1.5312684060758768
21.0,,5.305998123063208,5.476938308426207,-0.08,35.0,0.006,-2.7716897008278414
22.0,,6.022675727440037,6.265906201218385,-0.076,35.0,0.007,-0.09288853514435484
23.0,,4.625924356830158,4.807939517006163,-0.076,35.0,0.005,-0.683163329164404
24.0,,5.035641016830277,5.180560470522155,-0.083,35.0,0.004,-1.1816744066784668
25.0,,5.60244915468012,5.777154217683806,-0.069,35.0,0.005,-2.223848769058216
26.0,,5.236326997093247,5.411168867683806,-0.088,35.0,0.004,-0.6185712379862747
27.0,,12.623079246868286,11.862507684974922,-0.052,35.0,-0.02,-2.2372530826352452
28.0,,8.557984312501226,8.699182411074858,-0.099,21.0,0.011,-0.5239694670901239
29.0,,5.928368279574015,6.201061311153782,-0.082,35.0,0.011,-1.324166250269092
30,,9.80009498948356,,,1,NaN,-2.326409007046261
31.0,,5.119815520793422,5.188033417493423,-0.081,35.0,0.003,-0.14831528923325915
32.0,,6.436636467645387,6.713186512694441,-0.081,35.0,0.006,-0.9206601484899324
33.0,,8.052762846807438,8.176916336131988,-0.064,35.0,0.004,-1.5327567224639118
34.0,,4.418353968701539,4.521183338791526,-0.088,35.0,0.003,-0.4476977190886093
35.0,,9.638428499054816,10.33268795860053,-0.039,35.0,0.015,-2.281769960097542
36.0,,8.703672924488286,8.764124083024397,-0.02,2.0,0.03,-1.3764534487937246
37.0,,7.2575959421867795,7.5270808884740115,-0.072,35.0,0.009,-2.7591751439912318
38.0,,7.039331862161927,7.328308959776723,-0.08,35.0,0.01,-1.5366726990359392
39.0,,7.9603905648932365,8.089405868751841,-0.083,35.0,0.002,-2.924723247138899
40.0,,6.260001300569198,6.547582632320211,-0.078,35.0,0.005,-0.843937586403209
41.0,,4.196629422120745,4.422824347470897,-0.074,35.0,0.005,-2.8115290992661093
42.0,,5.540549044737384,5.609037337033973,-0.081,35.0,0.004,-2.0546778939819417
