CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,,3.767055936661532,4.636931950677394,0.008,7.0,0.06,-1.8827434495552045
2.0,,3.5418700341607203,4.263525102156607,-0.005,6.0,0.052,-2.1772010513736846
3.0,,3.907870892923985,4.568362575460303,0.006,6.0,0.05,-2.381942404018282
4.0,,2.6180310159938265,3.778808441802749,-0.003,11.0,0.051,-1.2834967258539314
5.0,,4.329902759507161,4.56441572890851,0.005,3.0,0.035,-2.426626298137237
6.0,,2.03288712277355,2.0770341636266765,-0.004,40.0,-0.001,-2.3574936074769743
7.0,,2.530391860304787,3.7089996453690164,0.004,11.0,0.052,-1.8762104441692038
8.0,,4.44590052683417,5.802747984606816,0.009,15.0,0.048,-2.565553392481141
9.0,,2.0637247987907177,2.0346113228467724,-0.004,40.0,-0.0,-2.2791075336277506
10.0,,2.6333637960124827,3.5597535441283346,-0.004,13.0,0.032,-0.9208004594376361
11.0,,2.8613963835151166,4.439642556796282,-0.005,14.0,0.054,-1.663965608607303
12.0,,3.5557853368941976,3.977938213251409,0.004,6.0,0.033,-2.6657062719918363
13,,5.0465957217621575,,,1,NaN,-1.5148994593306342
14.0,,2.449842213892125,4.056300954419525,0.011,14.0,0.058,-2.8705903707694125
15.0,,3.809600194964843,4.083108500839829,0.002,3.0,0.036,-1.9424472241553208
16.0,,2.4496163785231175,3.0518868183170773,0.004,10.0,0.029,-0.5544030497530008
17.0,,2.4815170671134736,2.905587342885715,0.01,11.0,0.02,-2.5374594025308443
18.0,,4.238566649875665,4.469392890857979,0.002,3.0,0.033,-1.4994123454377484
19.0,,3.3870143361031837,3.7077077399086007,-0.005,5.0,0.032,-1.7674204664533448
20.0,,2.762251897925218,2.9190323077251734,-0.006,3.0,0.021,-1.1447402139562362
21.0,,2.5040670258721835,3.0457733022148865,0.007,10.0,0.027,-2.4195534184678467
22.0,,3.5224576856553598,3.6194430472401136,0.015,40.0,0.001,-1.813703555742218
23.0,,5.717300683928487,5.999312776050226,0.061,3.0,0.033,-1.843690928943391
24.0,,2.8279292551077577,2.7740163208527697,0.026,40.0,-0.001,-2.1547424660065735
25.0,,3.052439355299328,3.2922563956326947,0.022,4.0,0.031,-2.3510890339157853
26.0,,2.814777027134167,4.20822215985497,0.024,11.0,0.059,-2.3471343772929596
27.0,,3.8026992481590223,3.921104598715778,-0.002,2.0,0.024,-2.362815832853172
28.0,,3.4776576169150517,4.155737427865276,0.017,7.0,0.045,-1.1239403570005189
29.0,,3.15175973201282,3.6975527490584303,0.03,7.0,0.033,-0.638222562433671
30.0,,3.643111238963495,3.578290245825921,-0.004,40.0,-0.0,-2.2544870033013695
31.0,,4.128222951672957,3.9430257170594416,0.065,40.0,-0.008,-1.7697535034374758
32.0,,2.9036971265726894,5.6132669475104136,0.009,17.0,0.084,-1.8721392746097427
33.0,,3.4389578233955946,4.213851744373485,0.001,8.0,0.047,-0.8802662234691169
34.0,,2.628881207460886,2.5504628072601223,-0.005,39.0,-0.0,-0.2725165507127071
35.0,,2.5059037054759634,2.85272817501104,0.006,15.0,0.013,-2.2335247958390094
36.0,,4.044611424430116,4.336529407127421,-0.012,4.0,0.033,-2.972197120046752
37.0,,3.127272133970799,3.2216450780500425,-0.002,7.0,0.006,-0.47353324575513905
38.0,,5.3431885576278955,5.566613552027549,0.004,2.0,0.045,-0.325615365174703
39.0,,3.468799752233923,4.59529828226428,0.006,5.0,0.09,-2.7229156255894194
40,,1.6742811329606486,,,1,NaN,-0.35976597483393563
41,,1.7794046360349614,,,1,NaN,-2.768142954159381
42.0,,2.6145324727446644,4.271678120638294,0.009,25.0,0.09,-0.41842726755485854
43.0,13.0,2.6963323568859554,3.8935218337857087,0.007,10.0,0.057,-1.1796416286813536
44.0,13.0,2.5340199330744717,4.343646401980582,0.013,12.0,0.07,-1.717312830745538
45.0,27.0,2.1823890843382023,2.9948035904392682,0.005,12.0,0.033,-2.4199483789012692
46.0,27.0,1.9374539054122937,2.7099516259830803,0.02,12.0,0.03,-2.4191999259841324
47.0,38.0,3.370253387652034,5.350737629093101,-0.005,12.0,0.078,-1.1178723340903651
48.0,38.0,2.9703291569383445,3.202705210731375,-0.006,3.0,0.035,-0.17871734031766676
49.0,,1.8834247852027637,2.060512356140673,0.008,3.0,0.025,-2.7785200780925643
50,,2.245456959723154,,,1,NaN,-3.083383742750939
51.0,5.0,2.4218830916392853,3.0982306368233146,-0.006,12.0,0.011,-2.3695632356101908
52.0,5.0,2.585206222154325,3.3718010823763427,0.059,13.0,0.012,-2.3993460383791247
53.0,15.0,2.29507852338827,4.183448773459849,0.004,16.0,0.064,-1.6801771369030285
54.0,15.0,2.355150740570379,3.8811086629767146,0.011,14.0,0.052,-1.4974584913054636
55.0,18.0,2.5940144674476824,3.735691448087051,0.003,11.0,0.047,-1.4945910812065306
56.0,18.0,2.38882464419169,4.305373482650164,0.012,15.0,0.064,-2.1661635977947653
57.0,20.0,1.7623617267287404,2.897319853625912,0.007,20.0,0.028,-2.064732782159175
58.0,20.0,1.4730941378971225,2.4286822713954153,-0.017,17.0,0.03,-1.292624066584915
59.0,23.0,3.654564006900074,4.10927161091834,0.026,37.0,0.003,-1.5988408368799583
60.0,23.0,2.7337452289958026,3.013406067571028,0.029,37.0,0.002,-1.953763456189325
61.0,,1.2494649942248224,1.413202927360661,0.008,2.0,0.033,-2.3279086675897567
62.0,25.0,1.8898902173650858,2.740639529814158,0.012,12.0,0.036,-2.150919017890482
63.0,25.0,1.9611822601325428,2.8129297294051203,0.024,11.0,0.038,-1.8514879542066167
64.0,36.0,2.550875583659111,3.5482409156312187,-0.01,17.0,0.021,-2.6731259639818936
65.0,36.0,2.2528520483635375,2.70304988542152,-0.005,19.0,0.006,-2.9857925133024303
66,,2.0436299070747332,,,1,NaN,-0.38846202068770896
67,,1.7343125803732098,,,1,NaN,-2.8014399663275276
