stepNum,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,length,AreaShape_MinorAxisLength,AreaShape_Orientation,Children_transconjugants_Count,Intensity_MeanIntensity_gfp_channel_14bit,Intensity_MeanIntensity_rfp_channel_14bit,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_6,Number_Object_Number,label,TrackObjects_Lifetime_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,divideFlag,daughters_index,bad_division_flag,unexpected_end,division_time,unexpected_beginning,parent_id,bacteria_movement,endpoint1_X,endpoint1_Y,endpoint2_X,endpoint2_Y,bacteria_slope,id,direction_of_motion,TrajectoryX,TrajectoryY,parent_index,daughter_mother_LengthChangeRatio,slope_bac_bac,prev_bacteria_slope,daughter_length_to_mother,max_daughter_len_to_mother,avg_daughters_TrajectoryX,avg_daughters_TrajectoryY,other_daughter_index,LifeHistory,prev_time_step_MajorAxisLength,LengthChangeRatio,prev_time_step_center_x,prev_time_step_center_y,prev_time_step_endpoint1_X,prev_time_step_endpoint1_Y,prev_time_step_endpoint2_X,prev_time_step_endpoint2_Y,bac_source_neighbors_TrajectoryX,bac_source_neighbors_TrajectoryY,MotionAlignmentAngle,age,AverageLengthChangeRatio,difference_neighbors,common_neighbors,cellAge,growthRate,startVol,targetVol,pos,time,radius,dir,ends,strainRate,strainRate_rolling,cellType
248,71,220,10.6219636363636,13.3946181818182,4.49657527492009,1.34655298906104,-2.53927465586594,0,0.00124180695804,0.445032981173559,10.6219636363636,13.3946181818182,0,94.1499818630187,71,3085,248,247,89,True,,False,False,250,False,0,0.907340913556549,12.4746078648855,14.6683947176676,8.76931940784182,12.1208416459688,0.687545140205198,5657,-1.76432940824438,-0.178583892153473,-0.911206913238853,,,2.22818734964458,0.631736376751243,,,,,,4,4.6006805771845,0.977371760434601,10.8005475285171,14.305825095057,12.7453214746498,15.5344095413871,8.85577358238443,13.077240648727,0.00512896061355921,-0.593169175515261,0.00187893251524174,3,1.00883138168584,0,4,3,0.001,4.42048396274927,4.53415937426977,"[10.621963636363636, 13.394618181818181]",1240,0.673276494530522,"[-0.824024558803697, -0.5665540808152144]","[[12.474607864885456, 14.668394717667567], [8.769319407841817, 12.120841645968795]]",-0.0226282395653989,0.00604525394404026,33126
248,72,82,38.1547317073171,13.1918048780488,3.00473401604089,0.760606064693611,-1.21610253664949,0,0.0380403698626451,0.0007041480346787,38.1547317073171,13.1918048780488,0,93.7658376774659,72,2992,4,247,84,False,,False,True,0,False,5534,,38.6765086253778,11.7829558887787,37.6329547892564,14.6006538673189,-2.70009833801473,5831,-0.77231732191598,1.11104475079533,-1.08235164369035,78658,0.406101683247458,4.35214753531344,-2.17669674516803,,,,,79024,1,,,,,,,,,-0.179696020466165,0.273367922100839,0.210378276447704,1,,3,0,1,,3.00473401604089,3.00473401604089,"[38.15473170731707, 13.19180487804878]",1240,0.380303032346805,"[0.3473032323494588, -0.9377528804539167]","[[38.67650862537776, 11.78295588877867], [37.63295478925638, 14.60065386731889]]",0,0,0
248,73,78,70.1464615384615,12.9341538461538,1.84896888329266,1.11155641613398,-0.611187658397188,0,0.0005438471905505,0.085339406481347,70.1464615384615,12.9341538461538,0,24.6067897667324,73,3217,1,0,0,False,,False,True,0,True,0,,70.9035838520522,12.4036472155551,69.3893392248709,13.4646604767526,-0.700688146519972,5832,,,,,,,,,,,,,1,,,,,,,,,,,0,1,,0,0,1,,1.84896888329266,1.84896888329266,"[70.14646153846154, 12.934153846153844]",1240,0.555778208066989,"[0.8189670690859598, -0.5738405176987353]","[[70.90358385205221, 12.403647215555084], [69.38933922487087, 13.464660476752604]]",0,0,0
248,74,168,12.9874285714286,13.9748571428571,3.46742521983676,1.29521457443143,-1.67101119295782,0,0.0302677235754561,0.042736887793234,12.9874285714286,13.9748571428571,0,132.636368006453,74,40,248,247,91,True,,False,False,250,False,5395,,13.160881675909,15.699871181738,12.8139754669481,12.2498431039763,9.94513210961438,5833,-1.61710724407472,-0.0974352159468435,-2.10243189368771,78665,0.530024463055931,10.6548682346757,-11.6335284457631,,,,,79029,2,,,,,,,,,0.0287552878128604,-0.485715481420092,0.00675250858193144,1,0.999791415768239,3,4,1,0,3.46742521983676,3.46670196961109,"[12.987428571428572, 13.97485714285714]",1240,0.647607287215715,"[-0.10004720706773935, -0.9949826914866132]","[[13.160881675909026, 15.699871181738008], [12.813975466948117, 12.249843103976271]]",0,0,0
248,75,134,5.59988059701493,13.4059701492537,3.06428549932933,1.17184242692574,-2.97304291938421,0,0,0.0470743105232493,5.59988059701493,13.4059701492537,0,30.2690599721836,75,3218,11,0,0,False,,False,False,0,True,0,,7.1103114892406,13.6629914035506,4.08944970478925,13.1489488949568,0.170164193290679,5834,,,,,,,,,,,,,8,,,,,,,,,0.170670137527345,-0.62370512529845,0,1,0.997311085417334,0,0,1,-0.002,3.06428549932933,3.00078365166201,"[5.599880597014925, 13.405970149253728]",1240,0.585921213462871,"[-0.9858290897217363, -0.16775281177498277]","[[7.1103114892405985, 13.66299140355063], [4.089449704789252, 13.148948894956826]]",0,0,0
248,76,40,34.7796,14.13,1.32847841820111,0.82255804194834,-1.38659379827861,0,0.0172075992682948,0.0004638742655515,34.7796,14.13,0,70.4286149779412,76,3219,1,0,0,True,,False,True,249,True,0,,34.9012637881926,13.4769979712519,34.6579362118074,14.7830020287481,-5.36726694482265,5835,,,,,,,,,,,,,1,,,,,,,,,0.0849891700802488,-1.71261500476965,0,1,,0,0,1,,1.32847841820111,1.32847841820111,"[34.779599999999995, 14.129999999999999]",1240,0.41127902097417,"[0.18316261148955273, -0.9830826301752702]","[[34.90126378819261, 13.476997971251881], [34.65793621180738, 14.783002028748117]]",0,0,0
248,77,67,41.2506268656716,14.6299701492537,1.99794614421445,0.886378785256959,-1.45943404052398,0,0.0375681677138182,0.0006440673718479,41.2506268656716,14.6299701492537,0,72.5913782442362,77,2994,5,247,88,False,,False,False,0,False,0,0.496439328137851,41.3616449921629,13.637185089744,41.1396087391804,15.6227552087634,-8.94254921143698,5536,-2.80184139490459,-0.468061658918522,-0.165439686811848,,,2.67105303773801,-6.27712871627974,,,,,,12,3.47884913999268,0.574312384301509,41.7186885245902,14.7954098360656,41.9923428483181,13.0776464222591,41.4450342008623,16.513173249872,,,0,5,1.00988595548301,0,0,5,-0.001,6.10216496391829,3.15699426266651,"[41.250626865671634, 14.629970149253728]",1240,0.44318939262848,"[0.11113225129991683, -0.9938056262272881]","[[41.3616449921629, 13.637185089744039], [41.13960873918037, 15.622755208763417]]",-0.425687615698491,-0.170539490209942,0
