stepNum,ObjectNumber,Location_Center_X,Location_Center_Y,AreaShape_MajorAxisLength,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,id,parent_id,noise_bac,unexpected_end,unexpected_beginning,changed
247,179,68.49544186,31.18269767,2.645095138,246,184,5109,0,FALSE,TRUE,FALSE,FALSE
247,180,31.16444444,31.24266667,2.557415975,246,177,5763,5553,FALSE,TRUE,FALSE,FALSE
247,181,42.012,31.7253913,2.800577175,246,188,5485,0,FALSE,TRUE,FALSE,FALSE
247,185,77.12,34.243,3.63748774,246,196,4754,0,FALSE,TRUE,FALSE,FALSE
247,186,66.51574468,34.44510638,2.786332068,246,195,5685,0,FALSE,TRUE,FALSE,FALSE
247,188,78.90246358,36.12349669,6.444516618,246,197,5766,5686,FALSE,TRUE,FALSE,FALSE
247,207,82.54308685,42.30991563,5.481154073,246,228,5696,5083,FALSE,FALSE,FALSE,TRUE
247,212,12.3398593,44.72611055,6.212890808,246,225,5417,0,FALSE,TRUE,FALSE,FALSE
247,220,52.21028571,43.24702041,1.471059809,246,227,5695,0,FALSE,TRUE,FALSE,FALSE
247,226,55.15896774,46.91729032,3.434005827,246,233,5697,0,FALSE,TRUE,FALSE,FALSE
247,229,49.68751304,49.02511304,2.809331611,246,235,5565,0,FALSE,TRUE,FALSE,FALSE
247,233,52.7265,50.823,1.839797564,246,237,5698,0,FALSE,TRUE,FALSE,FALSE
247,253,66.59056552,62.14841379,4.119220927,246,250,5423,0,FALSE,TRUE,FALSE,FALSE
247,262,38.08155224,63.9961791,3.827420372,246,257,5616,0,FALSE,TRUE,FALSE,FALSE
247,265,33.45758242,66.3898022,8.659110698,246,256,5702,0,FALSE,TRUE,FALSE,FALSE
247,274,35.03011765,67.18235294,5.279171331,246,278,5575,0,FALSE,TRUE,FALSE,FALSE
247,293,71.37035294,68.91388235,1.568704559,246,283,5624,0,FALSE,TRUE,FALSE,FALSE
247,305,26.55021176,71.82211765,3.039757777,246,290,5704,0,FALSE,TRUE,FALSE,FALSE
247,309,28.926,71.9775,2.420085092,246,302,5710,0,FALSE,TRUE,FALSE,FALSE
247,317,21.93690566,73.51879245,1.790911683,246,309,5712,0,FALSE,TRUE,FALSE,FALSE
247,318,70.1067541,74.29101639,3.338467888,246,303,5507,0,FALSE,TRUE,FALSE,FALSE
247,322,73.05634286,75.37782857,3.890458786,246,313,5715,0,FALSE,TRUE,FALSE,FALSE
247,324,36.528,75.012,1.960744349,246,315,5716,0,FALSE,TRUE,FALSE,FALSE
247,332,4.472944099,77.54176398,3.958450842,246,323,5720,0,FALSE,TRUE,FALSE,FALSE
247,351,33.71150769,79.42301538,4.705084791,246,339,5727,0,FALSE,FALSE,FALSE,TRUE
247,355,46.0064,79.7344,1.482336526,246,344,5730,0,FALSE,TRUE,FALSE,FALSE
248,28,63.14907884,6.51226556,4.931106212,0,0,5821,0,FALSE,FALSE,TRUE,TRUE
248,38,24.02974648,6.825802817,3.545662726,0,0,5825,0,FALSE,FALSE,TRUE,TRUE
248,43,25.74152113,8.506816901,4.370524169,247,45,5459,2594,FALSE,FALSE,FALSE,TRUE
248,45,23.583168,8.490816,4.94176268,247,50,5643,5450,FALSE,FALSE,FALSE,TRUE
248,56,26.32124272,9.70392233,2.91700637,0,0,5827,0,FALSE,FALSE,TRUE,TRUE
248,59,14.95152941,11.76752941,6.283983349,247,79,5394,0,FALSE,FALSE,FALSE,TRUE
248,63,13.78442748,11.26937405,2.862419472,0,0,5829,0,FALSE,FALSE,TRUE,TRUE
248,66,15.85429412,12.474,5.515308502,247,82,5278,0,FALSE,FALSE,FALSE,TRUE
248,67,37.82460759,11.45437975,2.621391441,0,0,5830,0,FALSE,FALSE,TRUE,TRUE
248,75,5.599880597,13.40597015,3.064285499,0,0,5834,0,FALSE,FALSE,TRUE,TRUE
248,79,6.168489796,15.11559184,2.432320419,247,101,5465,0,FALSE,FALSE,FALSE,TRUE
248,80,8.284137931,15.37406897,3.68845687,0,0,5836,0,FALSE,FALSE,TRUE,TRUE
248,87,32.784,15.88509091,2.371980488,0,0,5838,0,FALSE,FALSE,TRUE,TRUE
248,94,66.14184753,18.54500448,4.71362812,0,0,5840,0,FALSE,FALSE,TRUE,TRUE
248,101,64.86171429,18.57795918,3.421489104,0,0,5841,0,FALSE,FALSE,TRUE,TRUE
248,107,71.94896203,19.19574684,1.732053553,0,0,5843,0,FALSE,FALSE,TRUE,FALSE
248,111,74.17593443,21.56695082,5.244778091,247,138,5603,5144,FALSE,FALSE,FALSE,TRUE
248,114,62.3213617,21.19097872,4.189350564,0,0,5844,0,FALSE,FALSE,TRUE,TRUE
248,119,63.45878261,21.94573913,4.784086241,247,128,4463,0,FALSE,FALSE,FALSE,TRUE
248,120,72.63663158,21.90694737,2.571968567,0,0,5845,0,FALSE,FALSE,TRUE,TRUE
248,124,32.30873239,24.01656338,3.843663387,0,0,5846,0,FALSE,FALSE,TRUE,TRUE
248,129,71.37172603,24.03616438,2.95459845,0,0,5848,0,FALSE,FALSE,TRUE,TRUE
248,140,31.06101493,26.34770149,1.70816819,0,0,5852,0,FALSE,FALSE,TRUE,TRUE
248,142,71.31661017,26.51064407,1.656879651,0,0,5853,0,FALSE,FALSE,TRUE,TRUE
248,147,78.864,30.2496,1.877988199,0,0,5855,0,FALSE,FALSE,TRUE,TRUE
248,153,79.69248506,38.63173286,13.41773755,247,208,5773,5686,FALSE,FALSE,FALSE,TRUE
248,156,70.94057143,35.72522449,3.354585047,0,0,5858,0,FALSE,FALSE,TRUE,TRUE
248,157,50.97328302,35.03003774,1.572045628,0,0,5859,0,FALSE,FALSE,TRUE,FALSE
248,162,80.00847059,37.02870588,4.107924083,0,0,5862,0,FALSE,FALSE,TRUE,TRUE
248,167,61.79657143,37.60714286,1.756103226,0,0,5863,0,FALSE,FALSE,TRUE,FALSE
248,177,83.14378378,41.97924324,2.578454708,0,0,5866,0,FALSE,FALSE,TRUE,TRUE
248,199,3.235404255,57.78382979,2.458128236,0,0,5868,0,FALSE,FALSE,TRUE,FALSE
248,209,38.07979747,63.33812658,2.389911407,247,259,5789,0,FALSE,FALSE,FALSE,TRUE
248,210,44.73084564,64.97492617,4.338892778,0,0,5871,0,FALSE,FALSE,TRUE,TRUE
248,216,35.51004878,65.35668293,2.98903013,0,0,5875,0,FALSE,FALSE,TRUE,TRUE
248,244,56.0448,70.04592,2.40875159,0,0,5880,0,FALSE,FALSE,TRUE,TRUE
248,263,29.42628571,74.42057143,2.543737271,247,326,5801,0,FALSE,FALSE,FALSE,TRUE
248,268,21.35152941,75.888,1.741655811,0,0,5883,0,FALSE,FALSE,TRUE,TRUE
248,272,28.84654545,76.15272727,3.174798004,247,335,5722,0,FALSE,FALSE,FALSE,TRUE
248,286,46.85657143,78.99428571,3.477464795,0,0,5885,0,FALSE,FALSE,TRUE,FALSE
248,289,19.50027907,79.37748837,2.520010988,0,0,5887,0,FALSE,FALSE,TRUE,TRUE
248,297,25.53257143,80.02628571,2.488254064,0,0,5890,0,FALSE,FALSE,TRUE,FALSE
