stepNum,ObjectNumber,Location_Center_X,Location_Center_Y,AreaShape_MajorAxisLength,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,id,parent_id,noise_bac,unexpected_end,unexpected_beginning,changed
295,161,48.27437037,28.11555556,6.141222208,294,199,23829,23412,FALSE,TRUE,FALSE,TRUE
295,164,78.00331034,26.69958621,3.275565576,294,124,24409,24032,FALSE,TRUE,FALSE,FALSE
295,165,57.08277551,27.58040816,2.772000745,294,192,24256,22443,FALSE,TRUE,FALSE,FALSE
295,168,60.66,27.5295,2.556537272,294,189,23613,22658,FALSE,FALSE,FALSE,TRUE
295,175,62.5794958,28.85566387,3.078373288,294,200,24258,24045,FALSE,FALSE,FALSE,TRUE
295,179,49.99449057,30.8010566,5.914018022,294,131,24413,23331,FALSE,TRUE,FALSE,FALSE
295,184,20.94185235,30.06314094,3.623057592,294,212,21538,0,FALSE,TRUE,FALSE,FALSE
295,194,34.88210526,31.56757895,3.858476535,294,221,23929,22878,FALSE,TRUE,FALSE,FALSE
295,201,49.62578417,34.7185036,10.48703429,294,249,23006,22329,FALSE,TRUE,FALSE,FALSE
295,202,78.64871642,32.03355224,3.464812083,294,219,24416,23114,FALSE,TRUE,FALSE,FALSE
295,205,42.37321348,32.56341573,2.902676413,294,215,24417,24163,FALSE,TRUE,FALSE,FALSE
295,216,78.38125714,33.83794286,1.894227551,294,241,24419,21862,FALSE,TRUE,FALSE,FALSE
295,223,41.658,34.671,2.090990891,294,245,24421,23841,FALSE,TRUE,FALSE,FALSE
295,226,56.75679144,35.86986096,4.957957211,294,261,22454,21754,FALSE,TRUE,FALSE,FALSE
295,231,14.57244444,35.57777778,3.627857165,294,256,24274,13317,FALSE,TRUE,FALSE,FALSE
295,236,11.18358887,36.77026124,10.06492209,294,277,24278,22149,FALSE,FALSE,FALSE,TRUE
295,239,64.78596923,36.37218462,4.551430551,294,272,23834,21545,FALSE,FALSE,FALSE,TRUE
295,255,21.24,39.312,2.252085432,294,260,23937,13334,FALSE,TRUE,FALSE,FALSE
295,262,15.084,40.75090909,3.175910855,294,302,24286,14204,FALSE,TRUE,FALSE,FALSE
295,269,29.87290141,42.1331831,2.404752993,294,314,23253,23140,FALSE,TRUE,FALSE,FALSE
295,274,58.15255814,43.95851163,3.921927571,294,278,24431,23354,FALSE,TRUE,FALSE,FALSE
295,280,19.32854237,43.82481356,3.441839093,294,328,23953,23011,FALSE,TRUE,FALSE,TRUE
295,283,29.7141573,44.12386517,2.551109528,294,323,24433,23148,FALSE,FALSE,FALSE,TRUE
295,292,13.54378378,45.98854054,2.136812127,294,332,24436,24294,FALSE,TRUE,FALSE,FALSE
295,300,51.24492715,48.50701987,4.35612813,294,358,23630,22887,FALSE,FALSE,FALSE,TRUE
295,301,13.90246154,48.12738462,3.751032295,294,352,24299,0,FALSE,TRUE,FALSE,FALSE
295,306,50.37771429,48.92142857,3.970155898,294,363,24442,22886,FALSE,FALSE,FALSE,TRUE
295,321,15.64481928,51.61879518,4.242192382,294,384,24306,22574,FALSE,FALSE,FALSE,TRUE
295,325,73.7728,52.192,1.788332993,294,388,23965,0,FALSE,TRUE,FALSE,FALSE
295,328,25.96235294,52.95247059,1.772122446,294,393,23480,22009,FALSE,TRUE,FALSE,FALSE
295,330,31.62356757,54.072,2.644967297,294,400,23491,0,FALSE,TRUE,FALSE,FALSE
295,333,71.47537688,56.05145729,5.319964981,294,350,24446,23846,FALSE,TRUE,FALSE,FALSE
295,345,34.69544554,56.93275248,2.443662649,294,434,24447,23159,FALSE,FALSE,FALSE,TRUE
295,352,46.04778947,57.93347368,2.022300985,294,421,24449,23746,FALSE,FALSE,FALSE,TRUE
295,360,45.37849541,59.04924771,3.277230072,294,435,21592,0,FALSE,FALSE,FALSE,TRUE
295,364,56.55640449,60.03829213,2.999706931,294,443,24452,24088,FALSE,TRUE,FALSE,FALSE
295,379,52.56226772,62.38374803,3.440588022,294,466,24453,20677,FALSE,FALSE,FALSE,TRUE
295,408,39.37292308,64.28935385,4.013741951,294,505,24457,23521,FALSE,TRUE,FALSE,FALSE
295,411,72.35745882,64.7424,2.505935917,294,518,23765,0,FALSE,TRUE,FALSE,FALSE
295,454,69.48502326,69.47386047,5.09159577,294,554,24099,23759,FALSE,TRUE,FALSE,FALSE
295,459,13.71038532,69.30099083,2.86724786,294,567,24195,24098,FALSE,TRUE,FALSE,FALSE
295,480,53.50987156,71.36851376,3.21673937,294,598,24459,20413,FALSE,TRUE,FALSE,FALSE
295,482,46.91712,71.23008,2.302135803,294,535,24460,23170,FALSE,TRUE,FALSE,FALSE
295,484,24.17890909,70.70072727,1.63907986,294,602,24461,20991,FALSE,TRUE,FALSE,FALSE
295,586,62.0192,79.0656,1.431113669,294,661,24474,22914,FALSE,TRUE,FALSE,FALSE
296,9,42.31523077,3.011538462,2.581003478,0,0,24477,0,FALSE,FALSE,TRUE,FALSE
296,17,46.45607767,4.515728155,2.844531093,0,0,24480,0,FALSE,FALSE,TRUE,FALSE
296,20,44.40198964,5.549595855,4.342995909,0,0,24481,0,FALSE,FALSE,TRUE,TRUE
296,25,45.4725,5.211,3.395921213,0,0,24483,0,FALSE,FALSE,TRUE,TRUE
296,33,61.87062857,7.2864,4.901967449,0,0,24484,0,FALSE,FALSE,TRUE,TRUE
296,35,35.61035294,7.034823529,3.020387491,0,0,24486,0,FALSE,FALSE,TRUE,TRUE
296,38,66.02237594,7.656902256,3.150203547,0,0,24487,0,FALSE,FALSE,TRUE,TRUE
296,44,69.00826556,8.119568465,4.28824103,0,0,24489,0,FALSE,FALSE,TRUE,TRUE
296,51,47.22886957,10.49869565,4.364699557,0,0,24492,0,FALSE,FALSE,TRUE,TRUE
296,52,53.92052459,10.64340984,4.768662001,0,0,24493,0,FALSE,FALSE,TRUE,TRUE
296,55,46.14171429,10.74994286,4.708727406,295,64,23894,0,FALSE,FALSE,FALSE,TRUE
296,60,44.90602105,11.17591579,4.633177403,0,0,24496,0,FALSE,FALSE,TRUE,TRUE
296,64,55.74224176,11.6189011,4.087374582,295,74,24228,23907,FALSE,FALSE,FALSE,TRUE
296,71,69.29817899,12.85858366,4.748765165,295,57,18501,16240,FALSE,FALSE,FALSE,TRUE
296,79,47.68790943,17.99483774,12.60108226,295,102,24395,24229,FALSE,FALSE,FALSE,TRUE
296,80,37.85370166,16.48601105,8.65568035,0,0,24501,0,FALSE,FALSE,TRUE,FALSE
296,82,69.44642394,15.00939651,8.214298806,0,0,24502,0,FALSE,FALSE,TRUE,TRUE
296,85,56.43079863,15.77807509,6.254236345,295,80,24387,24136,FALSE,FALSE,FALSE,TRUE
296,86,52.24608,14.96928,4.010377294,0,0,24503,0,FALSE,FALSE,TRUE,TRUE
296,91,36.2016,14.958,2.673581011,0,0,24506,0,FALSE,FALSE,TRUE,FALSE
296,93,55.29876923,16.62992308,5.984630879,0,0,24508,0,FALSE,FALSE,TRUE,TRUE
296,100,79.84544162,16.94010152,4.43199454,0,0,24509,0,FALSE,FALSE,TRUE,FALSE
296,103,32.53714286,15.96,1.591004921,0,0,24511,0,FALSE,FALSE,TRUE,FALSE
296,109,57.77136,17.136,2.54420002,0,0,24512,0,FALSE,FALSE,TRUE,FALSE
296,113,68.72496257,17.95302674,5.622207125,0,0,24513,0,FALSE,FALSE,TRUE,FALSE
296,115,43.70021053,17.49221053,1.744023473,0,0,24514,0,FALSE,FALSE,TRUE,TRUE
296,120,39.29498182,19.1808,3.176332011,0,0,24515,0,FALSE,FALSE,TRUE,TRUE
296,126,46.9248,20.73861818,5.18995028,0,0,24516,0,FALSE,FALSE,TRUE,TRUE
296,127,24.33048084,20.58096167,5.814345253,0,0,24517,0,FALSE,FALSE,TRUE,TRUE
296,130,48.97152,20.83638857,4.279115418,0,0,24518,0,FALSE,FALSE,TRUE,TRUE
296,138,25.24736842,21.492,3.09572561,0,0,24519,0,FALSE,FALSE,TRUE,TRUE
296,148,75.84888889,22.39822222,3.934013022,0,0,24523,0,FALSE,FALSE,TRUE,FALSE
296,150,53.63179355,26.37089032,10.61925058,295,124,24044,0,FALSE,FALSE,FALSE,TRUE
296,156,48.912,23.6616,1.752368316,0,0,24525,0,FALSE,FALSE,TRUE,TRUE
296,164,45.74290909,24.30327273,1.46267337,0,0,24527,0,FALSE,FALSE,TRUE,FALSE
296,168,81.43452632,25.46652632,3.641522606,0,0,24529,0,FALSE,FALSE,TRUE,FALSE
296,171,60.36913274,25.3299823,2.982419002,295,159,24151,0,FALSE,FALSE,FALSE,TRUE
296,174,19.89913043,25.40452174,4.501551085,0,0,24532,0,FALSE,FALSE,TRUE,TRUE
296,192,80.69904,27.88848,2.362540852,0,0,24536,0,FALSE,FALSE,TRUE,FALSE
296,194,78.21766337,27.95025743,2.758211917,0,0,24537,0,FALSE,FALSE,TRUE,FALSE
296,204,27.91595876,32.34136082,8.438608799,295,196,24415,24161,FALSE,FALSE,FALSE,TRUE
296,213,34.75046809,33.38297872,8.316997414,295,232,23936,22878,FALSE,FALSE,FALSE,TRUE
296,214,77.0907541,30.94347541,2.928372996,0,0,24539,0,FALSE,FALSE,TRUE,FALSE
296,217,22.2879171,31.51510881,4.016345045,0,0,24540,0,FALSE,FALSE,TRUE,TRUE
296,220,29.00571429,32.53097143,5.125786609,0,0,24541,0,FALSE,FALSE,TRUE,TRUE
296,223,16.93044706,31.68056471,5.446819249,0,0,24542,0,FALSE,FALSE,TRUE,TRUE
296,225,73.17028571,31.64342857,3.093060196,0,0,24544,0,FALSE,FALSE,TRUE,FALSE
296,235,31.14425806,33.06116129,2.808187801,0,0,24549,0,FALSE,FALSE,TRUE,FALSE
296,236,65.95042623,33.65744262,4.483747744,0,0,24550,0,FALSE,FALSE,TRUE,TRUE
296,241,32.04914917,34.50510497,5.679363319,0,0,24552,0,FALSE,FALSE,TRUE,FALSE
296,245,40.8224,33.5648,1.918439309,0,0,24553,0,FALSE,FALSE,TRUE,FALSE
296,255,53.73422222,35.10666667,4.021363129,0,0,24557,0,FALSE,FALSE,TRUE,TRUE
296,262,36.96564706,35.51576471,3.314765983,0,0,24561,0,FALSE,FALSE,TRUE,FALSE
296,273,47.28259459,37.17664865,2.916420976,0,0,24565,0,FALSE,FALSE,TRUE,FALSE
296,274,44.93364706,38.12705882,3.968086821,0,0,24566,0,FALSE,FALSE,TRUE,FALSE
296,277,33.19807229,38.4740241,4.187930183,0,0,24568,0,FALSE,FALSE,TRUE,TRUE
296,279,66.24723288,38.8530411,4.855332286,295,256,24283,23941,FALSE,FALSE,FALSE,TRUE
296,281,34.34441618,39.26621965,4.929090729,0,0,24570,0,FALSE,FALSE,TRUE,TRUE
296,287,41.53773913,39.6386087,3.276299963,0,0,24573,0,FALSE,FALSE,TRUE,TRUE
296,288,64.96514685,39.50030769,3.478415858,0,0,24574,0,FALSE,FALSE,TRUE,TRUE
296,305,32.14111765,43.46841176,6.507475852,0,0,24578,0,FALSE,FALSE,TRUE,FALSE
296,313,71.50038261,43.27387826,4.140747811,0,0,24581,0,FALSE,FALSE,TRUE,TRUE
296,314,30.22364835,44.256,6.404654753,295,283,24433,23148,FALSE,FALSE,FALSE,TRUE
296,323,52.07522981,44.2616646,3.994745764,0,0,24583,0,FALSE,FALSE,TRUE,FALSE
296,324,14.7776,43.91542857,6.749876015,0,0,24584,0,FALSE,FALSE,TRUE,TRUE
296,326,24.4908,45.486,4.108452601,0,0,24586,0,FALSE,FALSE,TRUE,FALSE
296,339,15.07404255,46.54417021,2.764112659,295,302,24440,24294,FALSE,FALSE,FALSE,TRUE
296,340,27.15709091,46.52727273,2.461170188,0,0,24588,0,FALSE,FALSE,TRUE,FALSE
296,345,28.97255172,47.07434483,3.08153729,0,0,24591,0,FALSE,FALSE,TRUE,TRUE
296,346,60.67625806,47.37948387,3.534793161,0,0,24592,0,FALSE,FALSE,TRUE,FALSE
296,347,70.71629268,46.8035122,2.631283014,0,0,24593,0,FALSE,FALSE,TRUE,FALSE
296,348,19.68547651,47.57508725,3.63347941,0,0,24594,0,FALSE,FALSE,TRUE,TRUE
296,350,28.16074766,47.7366729,3.301694705,0,0,24595,0,FALSE,FALSE,TRUE,TRUE
296,354,16.6034717,47.81886792,2.538962515,0,0,24596,0,FALSE,FALSE,TRUE,TRUE
296,359,17.64496552,47.77572414,2.090153701,0,0,24597,0,FALSE,FALSE,TRUE,TRUE
296,363,80.33414876,48.01150413,3.233829244,0,0,24599,0,FALSE,FALSE,TRUE,TRUE
296,366,17.21124324,51.04518919,7.90882714,0,0,24600,0,FALSE,FALSE,TRUE,TRUE
296,367,53.46311111,49.09333333,2.583900698,0,0,24601,0,FALSE,FALSE,TRUE,FALSE
296,369,58.52307692,50.31323077,4.380352324,0,0,24602,0,FALSE,FALSE,TRUE,FALSE
296,373,70.97802985,50.23773134,3.410980081,0,0,24603,0,FALSE,FALSE,TRUE,TRUE
296,375,30.02990164,50.58413115,1.763868464,0,0,24604,0,FALSE,FALSE,TRUE,FALSE
296,379,18.76114286,50.89714286,2.408101927,0,0,24606,0,FALSE,FALSE,TRUE,FALSE
296,380,26.50105263,51.53557895,3.331446867,0,0,24607,0,FALSE,FALSE,TRUE,TRUE
296,382,61.148,51.18,2.318677625,0,0,24608,0,FALSE,FALSE,TRUE,FALSE
296,385,49.43906341,52.62883902,5.42397981,0,0,24610,0,FALSE,FALSE,TRUE,TRUE
296,386,64.47153719,51.7578843,3.673491718,0,0,24611,0,FALSE,FALSE,TRUE,FALSE
296,390,36.69163636,52.60145455,3.454162248,0,0,24613,0,FALSE,FALSE,TRUE,FALSE
296,393,65.67261538,53.04246154,2.952687182,0,0,24615,0,FALSE,FALSE,TRUE,TRUE
296,394,26.84842105,52.83852632,3.035864237,0,0,24616,0,FALSE,FALSE,TRUE,TRUE
296,396,19.13190698,54.10213953,3.563145591,0,0,24618,0,FALSE,FALSE,TRUE,FALSE
296,400,67.0608,54.60288,4.223109181,0,0,24619,0,FALSE,FALSE,TRUE,TRUE
296,401,69.09664865,55.2012973,5.295601262,0,0,24620,0,FALSE,FALSE,TRUE,FALSE
296,402,17.46745562,54.51039053,3.858764531,0,0,24621,0,FALSE,FALSE,TRUE,TRUE
296,404,7.296338028,53.9148169,3.203762491,0,0,24622,0,FALSE,FALSE,TRUE,TRUE
296,405,38.2824,54.348,2.178680415,0,0,24623,0,FALSE,FALSE,TRUE,FALSE
296,408,13.2333913,54.8306087,2.522134484,0,0,24625,0,FALSE,FALSE,TRUE,FALSE
296,409,8.63424,54.8928,2.096836697,0,0,24626,0,FALSE,FALSE,TRUE,FALSE
296,422,19.91227119,57.06671186,4.227804041,0,0,24634,0,FALSE,FALSE,TRUE,FALSE
296,424,17.504,57.1346087,4.521974366,295,335,24315,22574,FALSE,FALSE,FALSE,TRUE
296,431,72.92622222,57.17333333,2.77743579,0,0,24637,0,FALSE,FALSE,TRUE,FALSE
296,433,11.75345455,57.09381818,3.135335958,0,0,24638,0,FALSE,FALSE,TRUE,FALSE
296,434,21.423,58.273,5.38151489,0,0,24639,0,FALSE,FALSE,TRUE,FALSE
296,436,53.63871429,57.64114286,3.200882963,0,0,24641,0,FALSE,FALSE,TRUE,FALSE
296,439,12.79450746,57.6279403,3.052217579,0,0,24642,0,FALSE,FALSE,TRUE,FALSE
296,443,24.562125,58.69125,3.902377405,0,0,24644,0,FALSE,FALSE,TRUE,FALSE
296,444,25.72170492,57.95409836,2.387346554,0,0,24645,0,FALSE,FALSE,TRUE,FALSE
296,459,8.228923077,58.432,3.883563134,0,0,24647,0,FALSE,FALSE,TRUE,FALSE
296,469,25.5888,60.3504,2.53163203,0,0,24652,0,FALSE,FALSE,TRUE,FALSE
296,474,34.576,59.95428571,1.834536084,0,0,24656,0,FALSE,FALSE,TRUE,TRUE
296,478,16.60421053,61.01305263,3.094338507,0,0,24657,0,FALSE,FALSE,TRUE,FALSE
296,481,24.50774312,61.36513761,3.283711532,0,0,24659,0,FALSE,FALSE,TRUE,FALSE
296,483,23.34251163,61.70790698,3.366915456,0,0,24660,0,FALSE,FALSE,TRUE,TRUE
296,485,45.09632432,62.38313514,4.071083088,0,0,24661,0,FALSE,FALSE,TRUE,TRUE
296,499,42.582,62.877,3.426435565,0,0,24663,0,FALSE,FALSE,TRUE,FALSE
296,502,5.447076923,61.86184615,1.839440469,0,0,24665,0,FALSE,FALSE,TRUE,TRUE
296,506,7.735058824,62.89976471,2.772807168,0,0,24666,0,FALSE,FALSE,TRUE,FALSE
296,509,8.6382,63.1458,2.698281944,0,0,24668,0,FALSE,FALSE,TRUE,FALSE
296,512,5.698285714,64.07719481,5.030146676,0,0,24670,0,FALSE,FALSE,TRUE,FALSE
296,516,34.20778378,63.21210811,1.964841544,295,401,21647,0,FALSE,FALSE,FALSE,TRUE
296,517,38.16,63.44419355,6.652086197,295,398,24455,23521,FALSE,FALSE,FALSE,TRUE
296,518,69.81871304,67.37613913,10.79196206,295,400,24093,23759,FALSE,FALSE,FALSE,TRUE
296,522,19.49494737,63.74084211,2.228279541,0,0,24672,0,FALSE,FALSE,TRUE,FALSE
296,532,43.472,64.696,2.064419829,0,0,24673,0,FALSE,FALSE,TRUE,FALSE
296,536,31.53834146,65.35258537,3.33943189,0,0,24674,0,FALSE,FALSE,TRUE,TRUE
296,541,35.87254054,66.11643243,4.602374603,0,0,24675,0,FALSE,FALSE,TRUE,TRUE
296,567,71.21482105,67.81338947,3.187326737,0,0,24678,0,FALSE,FALSE,TRUE,FALSE
296,568,68.70752542,67.81057627,3.360408584,0,0,24679,0,FALSE,FALSE,TRUE,TRUE
296,584,39.8688,68.9088,3.384699997,0,0,24685,0,FALSE,FALSE,TRUE,FALSE
296,587,3.001315068,70.03528767,4.95310652,0,0,24686,0,FALSE,FALSE,TRUE,TRUE
296,588,22.63587097,68.79483871,2.04843325,0,0,24687,0,FALSE,FALSE,TRUE,FALSE
296,595,74.24,69.85163636,2.724195283,0,0,24688,0,FALSE,FALSE,TRUE,TRUE
296,597,23.2064,69.4592,1.665545234,0,0,24689,0,FALSE,FALSE,TRUE,FALSE
296,600,39.72022018,70.15045872,3.673081415,0,0,24690,0,FALSE,FALSE,TRUE,FALSE
296,606,34.21154198,69.73337405,3.996728426,0,0,24692,0,FALSE,FALSE,TRUE,FALSE
296,614,37.47345455,70.37381818,2.598095675,0,0,24694,0,FALSE,FALSE,TRUE,FALSE
296,617,53.86317012,72.38539419,5.800674279,295,521,24467,20413,FALSE,FALSE,FALSE,TRUE
296,626,51.31380451,72.39085714,3.694713366,0,0,24697,0,FALSE,FALSE,TRUE,TRUE
296,640,43.995,72.84,2.00135304,0,0,24701,0,FALSE,FALSE,TRUE,TRUE
296,652,7.974276923,75.15470769,4.3698081,0,0,24702,0,FALSE,FALSE,TRUE,TRUE
296,662,26.49441758,74.15841758,2.817920861,0,0,24705,0,FALSE,FALSE,TRUE,TRUE
296,673,45.43307463,74.86280597,1.864999276,0,0,24708,0,FALSE,FALSE,TRUE,FALSE
296,677,7.186285714,75.43085714,1.942448727,0,0,24709,0,FALSE,FALSE,TRUE,FALSE
296,692,9.2592,76.7724,3.343226152,0,0,24710,0,FALSE,FALSE,TRUE,TRUE
296,702,37.3648,76.4032,3.389946374,0,0,24713,0,FALSE,FALSE,TRUE,FALSE
296,716,47.88118033,77.11790164,1.807866205,0,0,24715,0,FALSE,FALSE,TRUE,TRUE
