ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,AreaShape_MajorAxisLength,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,id,parent_id,NoiseObject,UnexpectedEnd_by_CellProfiler,UnexpectedEnd_by_Trackrefiner,UnexpectedBeginning_by_CellProfiler,UnexpectedBeginning_by_Trackrefiner,TrackingLinkModified
9,77,250.3755789473684,168.50753684210525,7.8924559554208065,8.0,72,162,103,False,True,False,False,False,False
9,80,84.29476056338027,171.8021408450704,2.6979447046018503,8.0,74,117,62,False,True,False,False,False,False
9,81,87.96032876712329,173.31682191780823,3.50834223263998,0.0,0,164,0,False,True,False,True,False,False
10,4,205.84799999999998,8.668173913043479,1.1612728650629753,0.0,0,0,0,True,False,False,False,False,False
10,6,4.891701492537313,9.688835820895521,4.286130987075475,0.0,0,169,0,False,True,False,True,False,False
10,9,3.149877551020408,11.248163265306122,7.291854958727399,9.0,7,153,0,False,True,False,False,False,False
10,25,92.53296,46.07568,1.6923365997980573,9.0,23,174,122,False,True,False,False,False,False
10,40,264.6146390041493,83.86476348547718,8.633771452874967,9.0,35,156,23,False,False,False,False,False,True
10,44,60.388071428571436,87.90685714285713,5.382722342282586,9.0,40,26,0,False,True,False,False,False,False
10,50,38.12991044776119,92.38997014925373,1.6219568455026745,9.0,45,180,100,False,True,False,False,False,False
10,71,236.76695652173916,130.66991304347823,5.418347727239025,9.0,64,161,41,False,True,False,False,False,False
10,122,290.68406557377045,285.28953800298063,8.7929029420555,9.0,114,135,0,False,True,False,False,False,False
11,8,18.358121739130432,20.719721739130435,2.826329374184122,10.0,11,5,0,False,True,False,False,False,False
11,11,96.44810738255033,35.98453691275168,7.268518165841871,10.0,13,197,139,False,True,False,False,False,False
11,41,266.04682105263157,82.73027368421052,2.93672008900549,10.0,40,202,156,False,True,False,False,False,False
11,127,220.97652631578947,281.9576842105263,2.5831532073040675,0.0,0,222,0,False,False,True,True,False,False
12,5,5.786847457627117,10.059254237288135,2.8900844835219726,0.0,0,223,0,False,True,False,True,False,False
12,9,143.40237455830388,14.8874628975265,9.96349892462173,0.0,0,225,0,False,False,False,False,True,True
12,11,50.86244571428571,23.07620571428571,3.362009246958808,11.0,9,115,6,False,True,False,False,False,False
12,12,49.899323076923075,24.849969230769226,2.234747746321474,0.0,0,227,0,False,False,False,True,False,False
12,37,274.98945695364233,54.14972185430463,2.8051549464744325,11.0,33,232,131,False,True,False,False,False,False
12,45,53.01381818181817,74.81454545454544,2.2543467169076177,0.0,0,236,0,False,True,False,True,False,False
12,46,264.158971548999,83.6074014752371,9.190433715213969,11.0,43,203,156,False,False,True,False,False,False
12,69,72.8739801980198,106.37261669024045,9.105460896040299,11.0,60,109,36,False,False,True,False,False,False
12,74,237.37801217038535,127.56676673427991,12.956693824156504,11.0,65,160,41,False,False,False,False,False,True
12,78,198.37183561643837,128.01402739726026,2.7125164535728743,11.0,69,243,184,False,True,False,False,False,False
12,138,221.04268799999997,281.678592,5.524721890246812,11.0,126,88,0,False,False,False,False,False,True
12,139,290.5506298342541,285.20492817679553,10.11356753293002,0.0,0,249,0,False,False,False,True,False,False
13,2,257.1822650602409,4.16212048192771,3.2585196815516744,0.0,0,250,0,False,True,False,True,False,False
13,3,210.95511864406777,7.412338983050847,2.5694972524762623,12.0,2,151,2,False,True,False,False,False,False
13,4,206.34356756756753,8.70681081081081,7.1015955307480665,0.0,0,251,0,False,True,False,False,True,True
13,6,147.05620253164557,11.741164556962024,5.66204180122107,12.0,6,224,91,False,False,False,False,False,True
13,10,202.87089908256877,13.20308256880734,3.0050517009801787,12.0,8,253,137,False,True,False,False,False,False
13,12,139.5127619047619,17.10095238095238,5.168811326995313,12.0,10,226,91,False,True,False,False,False,False
13,13,46.309090909090905,24.331636363636363,2.444325415754246,0.0,0,254,0,False,False,False,True,False,False
13,14,50.94620689655172,24.90206896551724,2.1210755994265296,12.0,12,227,0,False,True,False,False,False,False
13,17,104.5654054054054,35.33254054054054,2.2507940406338798,12.0,14,196,139,False,True,False,False,False,False
13,18,95.51653608247422,37.86249896907216,8.144756999062642,0.0,0,256,0,False,False,False,False,True,True
13,35,252.24218181818182,46.8130909090909,1.555382122458473,12.0,27,260,140,False,True,False,False,False,False
13,44,269.18625742574255,56.07801980198019,6.892887206982554,12.0,38,262,132,False,False,True,False,False,False
13,50,50.12571428571428,73.62057142857142,1.764170016701801,12.0,44,22,0,False,True,False,False,False,False
13,51,262.81079662605435,84.92437113402062,9.572354094555022,12.0,49,25,0,False,False,False,False,False,True
13,63,216.44376923076922,97.63038461538461,8.360007882834903,12.0,60,182,31,False,False,True,False,False,False
13,72,70.53643636363635,103.66952727272725,1.4985807475317736,12.0,66,265,241,False,True,False,False,False,False
13,73,74.52878449258836,106.4777377423033,10.775612584594006,12.0,68,242,35,False,False,False,False,False,True
13,137,45.68949152542372,261.288406779661,2.783754609330696,12.0,127,149,125,False,True,False,False,False,False
13,142,48.643826086956516,264.2900869565217,1.506050190792355,12.0,131,150,125,False,True,False,False,False,False
14,6,206.77787234042555,11.933617021276595,3.032789999152691,13.0,9,252,137,False,True,False,False,False,False
14,8,51.60022641509433,23.188075471698113,3.744563209035465,0.0,0,282,0,False,False,False,True,False,False
14,22,252.86910638297869,44.017021276595734,3.4761219952700286,13.0,29,258,154,False,True,False,False,False,False
14,29,248.90277966101692,46.453423728813554,1.9304320990022306,0.0,0,285,0,False,True,False,True,False,False
14,35,117.2448,52.408273170731704,3.4892138352014626,13.0,41,286,143,False,True,False,False,False,False
14,38,267.94103397341206,56.94976661742983,12.431644437390398,13.0,48,263,132,False,False,False,False,False,True
14,48,264.5801676646706,83.08411976047904,4.573668206781562,0.0,0,291,0,False,False,False,False,True,True
14,58,36.50575609756097,93.95648780487805,6.558777893083214,13.0,60,206,181,False,True,False,False,False,False
14,60,213.47757798165136,99.17255045871558,15.8224042348712,13.0,66,240,32,False,False,False,False,False,True
14,68,71.09496373056994,106.11307772020724,4.111661331711164,13.0,73,293,242,False,False,True,False,False,False
14,70,76.09358490566036,107.54445283018867,3.2849990393844384,0.0,0,295,0,False,False,False,False,True,True
14,72,240.22759550561798,114.15640449438202,2.352771753589328,13.0,75,266,158,False,True,False,False,False,False
14,87,196.74356043956044,131.34857142857143,2.3337213714076137,13.0,83,298,244,False,True,False,False,False,False
14,91,195.52457142857145,132.7062857142857,1.4195553338487081,0.0,0,300,0,False,True,False,False,True,True
14,103,58.17262170087977,149.81405278592376,4.9848118969016415,13.0,100,304,51,False,True,False,False,False,False
14,112,82.3504,173.37599999999998,1.9350766851790153,13.0,109,307,59,False,True,False,False,False,False
14,124,235.00799999999998,212.70984220183485,21.294975962240724,13.0,119,70,0,False,True,False,False,False,False
14,155,290.89383157894736,284.99134736842103,10.684618582545971,13.0,150,249,0,False,True,False,False,False,False
15,2,258.3257664974619,5.190578680203045,3.3324887390805227,0.0,0,315,0,False,True,False,True,False,False
15,3,1.587310344827586,7.962206896551724,4.522913003241167,0.0,0,316,0,False,False,False,True,False,False
15,4,209.06572375690604,8.039337016574587,9.735857506072978,0.0,0,317,0,False,False,False,False,True,True
15,8,5.391096774193548,10.554,9.716006989188058,0.0,0,318,0,False,False,False,True,False,False
15,10,204.94629364161847,13.001119075144508,10.948377707596663,0.0,0,319,0,False,False,False,False,True,True
15,12,142.22863636363635,17.24543181818182,8.4999556367433,0.0,0,320,0,False,False,False,False,True,True
15,13,19.23637113402062,21.244701030927835,7.078884617060643,0.0,0,321,0,False,False,False,True,False,False
15,16,105.81014863102997,32.97412255541068,9.079536232148877,0.0,0,322,0,False,False,False,True,False,False
15,19,101.62007482014388,37.63061870503597,8.679637550154926,14.0,13,198,99,False,False,False,False,False,True
15,51,48.40457142857144,73.52845714285714,1.620341768826262,0.0,0,325,0,False,True,False,True,False,False
15,52,53.54526315789474,74.87317894736842,5.074689027667587,0.0,0,326,0,False,False,False,True,False,False
15,58,262.8192694394213,87.10541772151898,7.397002108247384,0.0,0,327,0,False,False,False,False,True,True
15,62,61.19961904761904,88.42933333333333,6.627560472867205,0.0,0,328,0,False,False,False,True,False,False
15,76,73.42006920415224,106.81577854671279,11.33123672088707,14.0,70,295,0,False,False,False,False,False,True
15,81,51.900131868131865,116.06083516483515,1.8013658946220867,0.0,0,331,0,False,False,False,True,False,False
15,86,232.92,124.9246956521739,1.6127806948851495,0.0,0,333,0,False,False,False,True,False,False
15,110,58.02367346938775,148.05061224489793,7.694924510012734,14.0,102,273,50,False,True,False,False,False,False
15,122,249.0890322580645,172.31845161290323,2.093936628136433,0.0,0,339,0,False,False,False,True,False,False
15,123,246.66735483870966,173.56296774193544,2.178025300590398,0.0,0,340,0,False,False,False,True,False,False
15,124,249.0182068965517,173.5398620689655,1.419339907358224,0.0,0,341,0,False,True,False,True,False,False
15,126,247.73485714285712,174.13942857142854,1.422855995805422,0.0,0,342,0,False,True,False,True,False,False
15,160,45.45317647058823,261.24705882352936,1.3245481596272106,0.0,0,355,0,False,False,False,True,False,False
15,165,49.22220895522388,264.81814925373135,2.926967924350334,0.0,0,356,0,False,True,False,True,False,False
16,2,1.7688188976377948,7.616503937007874,4.720626480283006,15.0,3,316,0,False,True,False,False,False,False
16,8,5.06438566131026,10.617908529048208,10.655607958567577,15.0,8,318,0,False,True,False,False,False,False
16,70,58.29998455598455,92.7788108108108,9.793955075674234,15.0,67,205,29,False,False,True,False,False,False
16,76,5.494054054054055,101.79762162162162,2.3201734282574935,0.0,0,367,0,False,False,False,True,False,False
16,88,52.352680851063816,119.95710638297872,2.9762267209377145,0.0,0,370,0,False,False,False,True,False,False
16,92,232.90919999999997,124.92899999999999,1.6390505720612671,15.0,86,333,0,False,True,False,False,False,False
16,124,82.96517647058823,170.8362352941176,1.9231705234681797,15.0,120,371,308,False,True,False,False,False,False
16,126,247.24934579439253,172.03289719626164,2.214995571045342,15.0,121,338,274,False,True,False,False,False,False
16,165,46.30799999999999,261.9795,3.363580617577017,15.0,160,355,0,False,True,False,False,False,False
17,59,48.221999999999994,73.491,1.2375543279631376,16.0,55,387,326,False,True,False,False,False,False
17,68,62.008544875875245,91.03421514958625,19.439064732314446,16.0,63,178,28,False,False,False,False,False,True
17,119,64.39779925650558,144.98123420074347,10.077811041024916,16.0,115,391,217,False,False,True,False,False,False
17,171,45.620571428571424,261.32914285714287,1.1467300597639296,0.0,0,0,0,True,False,False,False,False,False
17,186,291.2798511627907,288.07367441860464,6.650485948972228,0.0,0,399,0,False,False,False,True,False,False
18,2,2.982508474576271,4.654372881355932,1.4110303045919792,0.0,0,400,0,False,True,False,True,False,False
18,7,208.4229407665505,10.013017421602788,6.975031863539188,17.0,6,358,136,False,False,True,False,False,False
18,8,5.038903155603917,10.67778019586507,11.25617394399652,0.0,0,401,0,False,False,False,True,False,False
18,86,5.563826086956521,101.78295652173912,1.9935927407144862,17.0,80,367,0,False,True,False,False,False,False
18,88,67.4707924528302,102.75640754716981,10.259708020931841,17.0,82,264,241,False,True,False,False,False,False
18,127,61.175219885277244,146.58796175908222,19.76612458202981,17.0,121,393,217,False,False,False,False,False,True
18,141,87.20883870967741,173.41490322580648,7.435638965173739,0.0,0,420,0,False,False,False,True,False,False
18,159,242.77224489795915,213.21991836734693,1.35366216733919,0.0,0,421,0,False,True,False,True,False,False
18,183,46.53293023255814,261.94353488372093,3.764428777657817,0.0,0,424,0,False,False,False,True,True,True
18,198,288.9523046092184,287.15187174348694,7.069671348449955,0.0,0,425,0,False,False,False,True,False,False
19,5,206.37124363636363,10.57090909090909,14.405325067242511,18.0,9,375,152,False,False,False,False,False,True
19,80,232.10255639097744,91.85927819548871,6.997936142841697,18.0,75,409,133,False,True,False,False,False,False
19,134,3.2811620111731843,159.48362011173185,6.954299066942305,18.0,130,416,186,False,True,False,False,False,False
19,145,249.56072727272723,172.48581818181816,1.6213453437493033,18.0,142,339,0,False,True,False,False,False,False
19,146,87.33259305993691,173.64037854889588,5.844492156297444,18.0,141,420,0,False,True,False,False,False,False
19,148,249.1232727272727,173.53963636363633,1.142288040480687,0.0,0,0,0,True,False,False,False,False,False
19,173,244.98014574898784,236.59899595141698,7.554102493975858,18.0,168,349,112,False,True,False,False,False,False
19,192,49.25186577181208,264.6864966442953,3.0507325317152723,0.0,0,444,0,False,True,False,True,False,False
19,202,221.49579661016946,281.32840677966107,3.7751633813828556,18.0,195,88,0,False,True,False,False,False,False
20,48,116.87181971830985,50.9184,8.993586102979673,19.0,43,363,288,False,True,False,False,False,False
20,95,5.635199999999999,101.90399999999998,1.9175747238155092,0.0,0,459,0,False,True,False,True,False,False
20,105,52.21028571428571,116.46073469387755,1.3495032911972142,19.0,99,331,0,False,True,False,False,False,False
20,109,52.57191724137931,120.16055172413792,2.80424938870601,19.0,102,370,0,False,True,False,False,False,False
20,114,253.05648979591837,124.54138775510204,4.4125744699638565,19.0,105,465,40,False,False,True,False,False,False
20,148,5.587301587301587,162.46273015873012,7.529794622208076,19.0,137,474,187,False,True,False,False,False,False
20,217,290.17288540031393,288.92752276295136,8.53440155968921,19.0,207,399,0,False,True,False,False,False,False
21,1,253.05974537987677,2.3723039014373715,5.677379761067673,20.0,1,484,1,False,False,True,False,False,False
21,10,1.9030028328611894,10.517303116147309,4.390264435683344,0.0,0,486,0,False,True,False,True,False,False
21,31,92.41709687034276,40.10646795827123,8.040493688997708,20.0,26,283,257,False,True,False,False,False,False
21,58,119.49620869565216,51.50733913043478,8.688214330959537,20.0,52,385,129,False,True,False,False,False,False
21,59,241.5112112676056,51.54749295774648,7.922964907217866,20.0,53,384,155,False,True,False,False,False,False
21,126,253.80366101694915,123.80436610169491,6.99310278288458,20.0,111,463,40,False,False,False,False,False,True
21,161,52.977697516930014,150.86811738148984,5.668784233763839,0.0,0,523,0,False,False,False,False,True,True
21,172,247.3581176470588,171.93599999999998,1.7426676069568108,0.0,0,524,0,False,True,False,False,True,True
21,173,249.6421565217391,172.72236521739129,2.5623223838647617,0.0,0,525,0,False,False,False,True,False,False
21,174,85.44315789473683,172.75831578947364,1.5282999517052505,0.0,0,526,0,False,True,False,True,False,False
21,176,249.1444528301887,173.95471698113204,1.2349086924345862,0.0,0,527,0,False,True,False,True,False,False
21,177,88.3845818181818,174.0357818181818,1.910630703559009,0.0,0,528,0,False,False,False,True,False,False
21,228,49.62346012269938,265.278036809816,2.7349905195857627,0.0,0,537,0,False,True,False,True,False,False
22,1,255.17233195020748,3.6979917012448134,13.705497872419974,21.0,2,485,1,False,False,False,False,False,True
22,2,2.3301818181818184,5.413090909090909,1.4250628038825168,0.0,0,542,0,False,True,False,True,False,False
22,10,6.402793017456358,12.7276608478803,6.943582750941327,0.0,0,543,0,False,False,False,True,False,False
22,12,207.605,12.577333333333332,6.018019049136968,21.0,11,402,319,False,False,True,False,False,False
22,97,231.94060569715143,93.8823868065967,8.595491385663713,0.0,0,553,0,False,False,True,False,True,True
22,102,61.95832258064516,93.72565161290322,7.543762713683136,0.0,0,555,0,False,False,False,False,True,True
22,127,52.30977049180327,116.65416393442622,1.5031874055696064,0.0,0,560,0,False,True,False,True,False,False
22,149,35.990136986301366,132.01554171855543,10.39377367072185,21.0,141,299,94,False,True,False,False,False,False
22,153,189.59305923344945,132.99604181184668,7.653026430339981,21.0,145,471,213,False,False,True,False,False,False
22,187,247.95547826086954,174.42782608695651,1.296469168532431,21.0,178,478,340,False,True,False,False,False,False
22,257,288.83146987951807,287.95445783132527,9.590328613050206,21.0,243,425,0,False,True,False,False,False,False
22,259,289.8248533333333,289.41034666666667,9.146594740814134,0.0,0,584,0,False,False,False,True,False,False
23,1,288.0121263157895,0.3061894736842105,4.700206125516216,0.0,0,586,0,False,False,False,True,False,False
23,10,201.88779369627508,13.457191977077361,8.770887619920545,22.0,7,588,375,False,True,False,False,False,False
23,12,205.25558465011287,13.790031602708803,11.726118137854417,22.0,15,403,319,False,False,False,False,False,True
23,45,93.55738998482549,46.412576631259476,8.101068470307245,22.0,44,456,199,False,True,False,False,False,False
23,58,119.1586136071887,51.15715532734274,9.838903729769301,22.0,58,592,434,False,True,False,False,False,False
23,64,3.623284144427001,51.83005337519623,7.9453361639490945,0.0,0,594,0,False,True,False,True,False,False
23,102,230.9092629992464,94.26053353428786,9.122180025059915,22.0,96,505,134,False,False,False,False,False,True
23,140,253.71583098591546,124.07729577464788,1.7288061403694517,22.0,133,604,463,False,True,False,False,False,False
23,154,192.25504889741129,132.25564717162032,14.887766748443442,22.0,147,212,46,False,False,False,False,False,True
23,177,65.87063513513513,147.35943243243244,14.791950777982745,22.0,171,392,303,False,False,True,False,False,False
23,191,248.85759999999996,172.368,1.3197816328182168,22.0,184,610,525,False,True,False,False,False,False
23,192,249.6984406779661,173.27837288135592,1.7431542817637624,22.0,184,611,525,False,True,False,False,False,False
23,227,244.70572661870503,236.9483741007194,6.60974437476378,22.0,218,614,350,False,True,False,False,False,False
23,252,49.17417721518987,265.16232911392405,2.716546502304415,0.0,0,617,0,False,False,False,True,False,False
24,2,253.11395229357794,2.7291302752293576,5.6444487658444515,23.0,2,621,485,False,False,True,False,False,False
24,3,3.549714285714285,4.576,1.6041966102800402,0.0,0,622,0,False,True,False,True,False,False
24,15,6.701503184713375,13.00173248407643,5.6611143485432525,23.0,13,543,0,False,True,False,False,False,False
24,17,144.56355555555555,13.823999999999998,1.9150751701586084,23.0,15,627,452,False,True,False,False,False,False
24,68,214.7656370463079,53.32920150187734,10.283112947933327,23.0,65,433,177,False,False,True,False,False,False
24,112,55.4242831858407,93.19985840707965,8.660383662570304,23.0,105,554,502,False,False,True,False,False,False
24,162,191.9502222222222,132.49318518518518,13.053852205477556,23.0,154,212,46,False,False,True,False,False,False
24,185,63.34488081725312,148.2989148694665,23.17859681795105,23.0,178,609,522,False,False,False,False,False,True
24,212,44.83983134738771,190.84104857928503,12.971471141078327,23.0,205,311,104,False,False,True,False,False,False
24,241,241.0131348837209,239.52055813953487,6.337286209443949,23.0,233,352,113,False,False,True,False,False,False
24,251,33.81531428571429,256.0380631578947,9.493858852778324,23.0,242,95,78,False,False,True,False,False,False
24,265,49.97412765957447,266.04459574468086,1.179190591605591,23.0,252,617,0,False,True,False,False,False,False
24,277,27.008700525394044,284.8937863397548,9.700288826413834,23.0,267,658,89,False,False,True,False,False,False
24,279,288.8206,288.138,10.621220995047217,0.0,0,659,0,False,False,False,False,True,True
25,1,287.53788235294115,0.38399999999999995,5.714034961997015,24.0,1,586,0,False,True,False,False,False,False
25,2,255.56438216560505,4.031388535031847,12.736201686792763,24.0,4,623,485,False,False,False,False,False,True
25,14,207.6668,12.67,5.034358787014669,24.0,14,626,403,False,False,True,False,False,False
25,23,109.03926857142856,24.61741714285714,3.0232904708068085,24.0,27,663,489,False,True,False,False,False,False
25,24,54.89161643835616,23.77380821917808,2.4473711410539067,24.0,24,630,282,False,True,False,False,False,False
25,30,100.33671565495207,33.01395527156549,8.746257629748712,24.0,32,491,255,False,False,True,False,False,False
25,34,101.30101287553647,37.20927038626609,9.030982892123985,24.0,36,453,229,False,True,False,False,False,False
25,56,212.68198977853493,51.532252129471885,16.400875822905306,24.0,56,404,173,False,False,False,False,False,True
25,68,117.97155918367346,52.54266122448979,6.1598207216107514,24.0,59,672,591,False,True,False,False,False,False
25,97,232.2786183844011,85.6386852367688,10.589148360283652,24.0,94,407,133,False,True,False,False,False,False
25,112,58.70475167785234,92.64451006711408,17.80387978677015,24.0,107,552,502,False,False,False,False,False,True
25,138,77.94258608893955,109.51667958950968,10.826072521645441,24.0,134,369,295,False,True,False,False,False,False
25,167,186.55785645933008,132.64988653451812,19.858036312724376,24.0,164,469,213,False,False,False,False,False,True
25,208,86.39235918367345,173.72218775510203,4.064214067411933,24.0,202,528,0,False,True,False,False,False,False
25,220,42.53204895104895,196.30743356643356,27.9328179270501,24.0,217,374,105,False,False,False,False,False,True
25,249,243.5262148760331,239.3404958677686,12.999412481987042,24.0,240,351,113,False,False,False,False,False,True
25,259,35.08898507462686,255.88773134328358,10.32157800446433,24.0,252,354,96,False,False,False,False,False,True
25,284,24.383668965517238,286.3236413793104,17.047235828497364,24.0,281,660,89,False,False,False,False,False,True
25,285,27.633690566037732,286.50765283018865,9.276923125108107,24.0,278,448,194,False,True,False,False,False,False
25,290,1.5411063829787235,293.5136680851064,3.6942865382558376,0.0,0,697,0,False,True,False,True,False,False
26,2,3.3875846372688474,7.24281081081081,8.229937944033077,0.0,0,698,0,False,False,False,True,False,False
26,8,148.34181818181818,10.617520661157025,4.9667836375388745,25.0,9,451,92,False,True,False,False,False,False
26,11,204.52429547960307,12.258257993384785,11.536354884086798,0.0,0,699,0,False,False,False,False,True,True
26,12,205.62159404888413,14.108021253985122,12.388983176815483,25.0,16,628,403,False,False,False,False,False,True
26,14,144.95724281984332,13.771738903394256,5.153792188436619,25.0,15,629,452,False,True,False,False,False,False
26,28,100.05924324324324,33.27486486486487,10.036217914200714,25.0,32,589,256,False,False,False,False,False,True
26,40,223.856992747784,41.695252215954866,16.66935254210743,25.0,43,493,231,False,False,False,False,False,True
26,57,212.45786707882533,48.75657496136012,8.547552360307455,25.0,58,383,172,False,True,False,False,False,False
26,63,244.53594457274824,51.63996304849884,10.657734066679426,25.0,63,432,141,False,True,False,False,False,False
26,78,219.29328634361235,56.516828193832595,5.821609744421571,25.0,69,714,364,False,True,False,False,False,False
26,102,230.7552727272727,85.49945454545454,10.949809507199815,25.0,98,498,134,False,True,False,False,False,False
26,113,65.66756313993174,91.02335836177474,16.129682879276956,25.0,107,204,29,False,False,False,False,False,True
26,118,231.9037808219178,95.45112328767122,11.997327479253336,0.0,0,720,0,False,False,False,False,True,True
26,151,52.75426415094339,117.18883018867925,1.9773803662802476,0.0,0,723,0,False,False,False,True,False,False
26,155,53.07782781456953,120.39830463576159,3.05603009132794,0.0,0,725,0,False,False,False,True,False,False
26,159,255.83076923076922,122.62892307692306,1.562302833182893,0.0,0,727,0,False,True,False,True,False,False
26,219,249.32477064220186,170.17233027522934,6.111286497220193,25.0,204,306,218,False,True,False,False,False,False
26,221,245.97052282157676,172.4468713692946,4.583752136825141,25.0,207,690,337,False,False,False,False,False,True
26,222,247.90901204819275,172.5657831325301,1.9478835899680365,25.0,206,689,337,False,True,False,False,False,False
26,223,250.08276923076926,173.33446153846154,3.0043032204454234,0.0,0,740,0,False,False,False,True,False,False
26,231,242.46067924528302,179.22022641509434,1.3566338236095303,25.0,211,742,275,False,True,False,False,False,False
26,248,244.2339801980198,214.42027722772275,3.632360745813206,0.0,0,745,0,False,True,False,True,False,False
26,265,246.36763636363634,237.13854545454544,2.8479381278172746,25.0,244,693,615,False,True,False,False,False,False
26,307,292.1690420168067,284.208806722689,6.665826591018307,0.0,0,756,0,False,False,False,False,True,True
26,312,292.3667770700637,289.26389808917196,3.1023843351980096,25.0,288,757,584,False,True,False,False,False,False
26,313,1.2665263157894735,291.0138947368422,4.150034922025739,0.0,0,758,0,False,True,False,True,False,False
27,1,287.630213592233,0.46135922330097084,5.9581939687240855,0.0,0,760,0,False,False,False,True,False,False
27,40,94.94915555555555,43.084444444444436,10.028557085263373,26.0,39,703,454,False,True,False,False,False,False
27,57,208.92814988290397,47.91827634660421,6.2807517447338475,26.0,54,706,404,False,True,False,False,False,False
27,61,119.22975270108041,50.493522208883554,11.095840159104167,26.0,61,770,670,False,False,True,False,False,False
27,70,117.95657142857141,51.912670807453416,8.446356659810057,26.0,69,772,596,False,True,False,False,False,False
27,74,4.358650306748466,51.950429447852756,8.950353411105471,0.0,0,773,0,False,True,False,True,False,False
27,90,230.03895315024226,57.137292407108234,8.121061769541893,26.0,86,598,233,False,False,True,False,False,False
27,146,5.989621621621621,102.27697297297297,1.9211677826519613,0.0,0,790,0,False,False,False,True,False,False
27,190,198.7890410958904,130.28843835616436,1.91256163851708,26.0,177,733,441,False,True,False,False,False,False
27,217,59.12518309859155,148.36922919334182,10.481118693453059,26.0,204,608,522,False,True,False,False,False,False
27,239,248.89345222929933,174.9425732484076,3.587028705187113,26.0,224,800,477,False,False,True,False,False,False
27,240,88.63978378378378,174.51827027027028,2.069974353338367,0.0,0,801,0,False,True,False,True,False,False
27,248,130.83380425531914,184.8071489361702,6.167266639286226,26.0,234,691,309,False,True,False,False,False,False
27,296,36.29485714285714,255.1513469387755,3.216203465702884,26.0,281,753,354,False,True,False,False,False,False
27,317,61.94209680741503,271.9074438722966,12.377484423289832,26.0,302,397,128,False,False,True,False,False,False
27,323,291.87736526946105,284.24766467065865,6.972224961463534,26.0,307,756,0,False,True,False,False,False,False
27,328,289.312250783699,289.9864326018809,8.62847551654013,26.0,314,759,584,False,True,False,False,False,False
27,329,2.7587368421052627,293.99747368421055,1.7031165477111003,0.0,0,812,0,False,True,False,True,False,False
