ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,AreaShape_MajorAxisLength,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,id,parent_id,NoiseObject,UnexpectedEnd_by_CellProfiler,UnexpectedEnd_by_Trackrefiner,UnexpectedBeginning_by_CellProfiler,UnexpectedBeginning_by_Trackrefiner,TrackingLinkModified
17,3,2.0282790697674415,12.856186046511626,6.627639439564901,0.0,0,0,0,True,False,False,False,False,False
17,4,1.6865753424657535,17.760328767123283,5.758461682458952,0.0,0,0,0,True,False,False,False,False,False
17,5,1.0320987654320988,27.825975308641972,12.73866528438071,0.0,0,0,0,True,False,False,False,False,False
17,6,0.8176806722689075,52.635294117647064,43.36886024596997,0.0,0,0,0,True,False,False,False,False,False
17,84,0.6801322314049587,76.78710743801652,6.483594834677895,0.0,0,0,0,True,False,False,False,False,False
18,1,43.011445544554455,1.5587524752475246,85.4773705630119,0.0,0,0,0,True,False,False,False,False,False
18,2,2.7923478260869565,6.210782608695651,2.2021914372833993,0.0,0,0,0,True,False,False,False,False,False
18,3,83.76357024793387,10.211305785123967,15.816147058620151,0.0,0,0,0,True,False,False,False,False,False
18,4,2.0679804878048778,11.765151219512195,7.922977430100179,0.0,0,0,0,True,False,False,False,False,False
18,5,1.593509433962264,18.34641509433962,4.1640313578054675,0.0,0,0,0,True,False,False,False,False,False
18,6,84.00220183486239,22.308110091743117,8.418505631248058,0.0,0,0,0,True,False,False,False,False,False
18,7,1.6452,21.419999999999998,1.8922590759123745,0.0,0,0,0,True,False,False,False,False,False
18,8,1.3179551569506724,24.81965919282511,6.242695720769031,0.0,0,0,0,True,False,False,False,False,False
18,9,83.81257553956834,55.32664748201438,55.704836406692834,0.0,0,0,0,True,False,False,False,False,False
18,10,1.423862068965517,30.549103448275865,5.273962065421091,0.0,0,0,0,True,False,False,False,False,False
18,11,1.437333333333333,35.73066666666666,3.324327319913316,0.0,0,0,0,True,False,False,False,False,False
18,12,1.082074074074074,50.93333333333333,24.19773288108165,0.0,0,0,0,True,False,False,False,False,False
18,28,64.50171428571427,50.94411428571428,2.8138024020454324,17.0,21,115,10,False,True,False,False,False,False
18,57,0.9718441558441557,65.70701298701299,10.248084389697642,0.0,0,0,0,True,False,False,False,False,False
18,100,83.75435294117646,79.55858823529411,2.006790848547175,0.0,0,0,0,True,False,False,False,False,False
18,103,0.6469859154929577,80.61363380281689,1.994413139554306,0.0,0,0,0,True,False,False,False,False,False
18,108,15.903599999999999,81.59759999999999,2.554341963977619,0.0,0,171,0,False,True,False,True,False,False
19,1,42.840815436241606,1.5249865771812081,85.63281753212893,0.0,0,0,0,True,False,False,False,False,False
19,2,1.957752808988764,13.36934831460674,4.5160397275135615,0.0,0,0,0,True,False,False,False,False,False
19,3,1.1066519337016574,18.51195580110497,6.883581612223684,0.0,0,0,0,True,False,False,False,False,False
19,4,1.5049411764705884,21.36,1.715459615566586,0.0,0,0,0,True,False,False,False,False,False
19,5,0.9583448275862068,40.34092137931034,43.74040210497709,0.0,0,0,0,True,False,False,False,False,False
19,49,0.7829623430962342,66.74972384937237,13.176676358250484,0.0,0,0,0,True,False,False,False,False,False
19,90,0.7345454545454545,76.66836363636364,6.56591706215167,0.0,0,0,0,True,False,False,False,False,False
19,104,41.19096774193548,82.94632258064516,2.148879419573024,0.0,0,178,0,False,True,False,True,False,False
20,1,40.68230998644374,1.5107311342069587,80.96701207074983,0.0,0,0,0,True,False,False,False,False,False
20,2,2.081142857142857,12.261714285714284,7.941227783894709,0.0,0,0,0,True,False,False,False,False,False
20,3,1.2225657370517928,18.497402390438243,6.194299954882589,0.0,0,0,0,True,False,False,False,False,False
20,4,1.5712,21.343999999999998,1.8119836763544022,0.0,0,0,0,True,False,False,False,False,False
20,5,0.9233037542662116,45.007017064846416,56.994553247360415,0.0,0,0,0,True,False,False,False,False,False
20,93,0.7359195979899497,76.66154773869346,6.560567642051191,0.0,0,0,0,True,False,False,False,False,False
20,105,15.715816513761467,81.63743119266056,2.1817963893127206,0.0,0,187,0,False,False,False,True,False,False
20,107,38.31931914893617,82.97463829787233,1.619342183896496,19.0,103,144,0,False,True,False,False,False,False
21,1,40.51730737134909,1.4948428372739913,82.13716134604603,0.0,0,0,0,True,False,False,False,False,False
21,2,1.4098909090909093,12.776072727272727,4.30309803222492,0.0,0,0,0,True,False,False,False,False,False
21,3,1.0575483870967741,18.663225806451614,5.035083871513845,0.0,0,0,0,True,False,False,False,False,False
21,4,1.5349787234042551,21.296680851063826,1.6810236086121335,0.0,0,0,0,True,False,False,False,False,False
21,5,0.9590055248618784,40.16459668508287,43.58523836329946,0.0,0,0,0,True,False,False,False,False,False
21,59,0.781929018789144,66.62991231732776,13.235757802733156,0.0,0,0,0,True,False,False,False,False,False
21,108,83.71095652173912,79.32834782608695,1.4274724922761104,0.0,0,0,0,True,False,False,False,False,False
21,114,15.630072289156626,81.60115662650601,1.969997291754826,20.0,105,187,0,False,True,False,False,False,False
21,116,44.70434042553191,83.71302127659574,2.368216658056509,0.0,0,204,0,False,True,False,True,False,False
22,1,40.554561967833486,1.4900662251655632,83.59927233194212,0.0,0,0,0,True,False,False,False,False,False
22,2,1.992,13.121142857142857,4.812231768001653,0.0,0,0,0,True,False,False,False,False,False
22,3,0.914086956521739,12.857739130434782,1.834586225170581,0.0,0,0,0,True,False,False,False,False,False
22,4,1.0392827586206894,18.93550344827586,5.692870744111939,0.0,0,0,0,True,False,False,False,False,False
22,5,1.5009230769230768,21.28153846153846,1.6884149236902568,0.0,0,0,0,True,False,False,False,False,False
22,6,0.9585145496535796,40.037454041570435,43.46276885970422,0.0,0,0,0,True,False,False,False,False,False
22,63,0.7797510373443983,66.58058091286307,13.364654821808013,0.0,0,0,0,True,False,False,False,False,False
23,1,41.29742465753424,1.4551890410958903,82.8650365561334,0.0,0,0,0,True,False,False,False,False,False
23,2,2.2351304347826084,9.666782608695652,12.019329072161407,0.0,0,0,0,True,False,False,False,False,False
23,3,83.74633576642336,10.325605839416058,17.40529009224058,0.0,0,0,0,True,False,False,False,False,False
23,4,1.6783448275862067,17.594813793103448,5.446771891926644,0.0,0,0,0,True,False,False,False,False,False
23,5,83.99822222222222,23.123555555555555,5.995806099655944,0.0,0,0,0,True,False,False,False,False,False
23,6,1.6107906976744186,21.265116279069765,1.9337856321353681,0.0,0,0,0,True,False,False,False,False,False
23,7,1.2879053254437869,31.186011834319523,23.208163498373146,0.0,0,0,0,True,False,False,False,False,False
23,8,83.80283959044368,55.88215699658702,56.99244423941777,0.0,0,0,0,True,False,False,False,False,False
23,15,1.1259574468085105,48.98680851063829,13.068768420739868,0.0,0,0,0,True,False,False,False,False,False
23,26,62.5753469387755,49.86514285714285,1.558699824582629,0.0,0,221,0,False,True,False,True,False,False
23,47,0.9195428571428571,57.672685714285706,6.2741734574054755,0.0,0,0,0,True,False,False,False,False,False
23,70,0.9524315352697094,65.23439004149378,11.507461594137306,0.0,0,0,0,True,False,False,False,False,False
23,115,65.41589189189189,73.19189189189188,2.8679867175518106,22.0,107,65,36,False,True,False,False,False,False
23,130,15.762285714285712,81.47314285714286,2.627307902175659,0.0,0,229,0,False,True,False,True,False,False
23,131,37.12086486486486,82.03135135135135,4.513292656135955,0.0,0,230,0,False,False,False,True,False,False
23,133,51.92578723404256,81.8379574468085,1.8174803255310912,0.0,0,231,0,False,False,False,True,False,False
24,1,43.65271555347967,1.4528799626342828,86.95920932004013,0.0,0,0,0,True,False,False,False,False,False
24,2,1.9346564885496178,12.463145038167939,6.432582590963841,0.0,0,0,0,True,False,False,False,False,False
24,3,1.626545454545454,17.595272727272725,5.7539410147699215,0.0,0,0,0,True,False,False,False,False,False
24,4,1.5462857142857138,21.205714285714283,1.7855934062159091,0.0,0,0,0,True,False,False,False,False,False
