TimeStep,ObjectNumber,id,Orientation,label,Center_X,Center_Y,Major_axis,InstantaneousGrowthRate,InstantaneousVelocity,divideFlag,Major_axis,Minor_axis,parent_id,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50
18,3,3,-2.073158957358704,1.0,38.20534110787172,39.21292128279883,6.5841437616505685,0.177,-0.062,False,6.5841437616505685,1.4306837149474916,1,17.0,3
19,1,4,-1.9508574360508848,1.0,34.874961702127656,34.90927659574468,4.510526162113524,0.049,0.034,False,4.510526162113524,1.4042693866775677,2,18.0,1
19,2,3,-2.0694406854530856,1.0,38.12269637883008,39.03523119777159,7.114193414790047,0.162,-0.078,False,7.114193414790047,1.3931120209053203,1,18.0,3
19,3,5,-1.9550657996345975,1.0,36.356020100502505,38.42629145728643,3.808467610816786,0.118,0.096,False,3.808467610816786,1.3962290730394893,2,18.0,2
20,1,4,-1.9797410433954132,1.0,34.894814814814815,35.032888888888884,4.6584377755031845,0.134,0.053,False,4.6584377755031845,1.3916167007597753,2,19.0,1
20,2,3,-2.0816426222030198,1.0,37.98271168831169,38.84633766233766,7.599117579573231,,,True,7.599117579573231,1.3909157089979964,1,19.0,2
20,3,5,-2.1668682560862265,1.0,36.44564928909953,38.73941232227488,4.162191074902124,0.119,0.188,False,4.162191074902124,1.3618673861132982,2,19.0,3
21,1,4,-1.9566031022636032,1.0,34.924984615384616,35.227384615384615,5.060195341985123,0.111,0.031,False,5.060195341985123,1.3811431801762368,2,20.0,1
21,2,6,-1.987043516586073,1.0,36.99880851063829,37.07693617021277,3.672841014389825,0.102,-0.115,False,3.672841014389825,1.3730050042791315,3,20.0,2
21,3,5,-2.1398428602046873,1.0,36.73427586206896,39.241241379310345,4.519718772431378,0.11,0.125,False,4.519718772431378,1.3802550236745106,2,20.0,3
21,4,7,-2.746448406953005,1.0,39.34528301886792,40.46060377358491,19.30049277150199,-4.943,-0.228,False,19.30049277150199,2.8008684708900144,3,20.0,2
22,1,4,-1.9390391415722938,1.0,34.93968345323741,35.34474820143885,5.3931841358242965,0.139,0.011,False,5.3931841358242965,1.3875134481423124,2,21.0,1
22,2,6,-1.9558143509914419,1.0,36.812019512195114,36.7776,3.9791767653949592,0.106,-0.1,False,3.9791767653949592,1.3871700077779103,3,21.0,2
22,3,5,-2.146307278109186,1.0,36.90539271255061,39.593004048583,4.849097935329062,0.126,0.143,False,4.849097935329062,1.3725576029024003,2,21.0,3
22,4,7,-2.098774777728714,1.0,38.66854054054054,40.165621621621625,4.470593314616602,0.103,-0.022,False,4.470593314616602,1.3329276519423836,3,21.0,4
23,1,4,-1.9277891220358752,1.0,34.90832432432432,35.424,5.809109771380745,0.172,0.062,False,5.809109771380745,1.3743507685894858,2,22.0,1
23,2,6,-1.9815717044360996,1.0,36.63669955156951,36.53015246636771,4.298249919467071,0.104,-0.092,False,4.298249919467071,1.395538850592281,3,22.0,2
23,3,5,-2.1433091189659095,1.0,37.10852830188679,39.98852830188679,5.227573211798547,0.14,0.096,False,5.227573211798547,1.367805661411798,2,22.0,3
23,4,7,-2.115712256891221,1.0,38.610461538461536,40.12984615384615,4.778772758205662,0.128,-0.041,False,4.778772758205662,1.3154903385266246,3,22.0,4
24,1,4,-1.9744452944526703,1.0,35.01464150943396,35.58022641509434,6.325178023411068,0.127,0.061,False,6.325178023411068,1.4050430804617045,2,23.0,1
24,2,6,-2.066802415645286,1.0,36.58086075949367,36.19382278481012,4.61029260850415,0.118,-0.008,False,4.61029260850415,1.3829780508946685,3,23.0,2
24,3,5,-2.228970496953679,1.0,37.22052413793103,40.277793103448275,5.646777831266815,0.156,0.008,False,5.646777831266815,1.3910199417579738,2,23.0,3
24,4,7,-2.195658646588094,1.0,38.53069879518072,40.03662650602409,5.16162705624053,0.096,0.024,False,5.16162705624053,1.298449618809932,3,23.0,4
25,1,4,-2.0158304284407675,1.0,35.080615384615385,35.76994082840236,6.70488362433735,,,True,6.70488362433735,1.4297266181436887,2,24.0,1
25,2,6,-2.1035770906572653,1.0,36.606937499999994,36.133874999999996,4.965658683702326,0.129,0.023,False,4.965658683702326,1.3839478040994468,3,24.0,2
25,3,7,-2.2588372292681194,1.0,38.52303448275862,40.14234482758621,5.449871698773464,0.122,0.11,False,5.449871698773464,1.289825861224141,3,24.0,4
25,4,5,-2.302349146534056,1.0,37.151999999999994,40.37474760383386,6.113584765401608,,,True,6.113584765401608,1.3908666351123202,2,24.0,3
26,1,8,-1.852801827210144,1.0,34.44957512953368,34.44808290155441,3.796660872563929,0.068,-0.086,False,3.796660872563929,1.3617264216735374,4,25.0,1
26,2,6,-2.1167705191157964,1.0,36.66017647058824,36.18,5.351427788814731,0.151,0.034,False,5.351427788814731,1.3736446601080463,3,25.0,2
26,3,9,-2.1932244793146647,1.0,35.8368,37.23490909090909,3.3113955275526545,0.073,-0.013,False,3.3113955275526545,1.342289596398684,4,25.0,1
26,4,10,-2.400305277627112,1.0,36.037894736842105,39.206842105263156,3.0376935194510746,0.06,-0.08,False,3.0376935194510746,1.3442683905037929,5,25.0,4
26,5,7,-2.260866135612781,1.0,38.73298954703832,40.39626480836237,5.81651389450771,0.135,0.088,False,5.81651389450771,1.3400711309010147,3,25.0,3
26,6,11,-2.3038144232962634,1.0,38.00312849162011,41.35615642458101,3.4895404610992165,0.056,0.001,False,3.4895404610992165,1.379716734610463,5,25.0,4
27,1,8,-1.8113625776497702,1.0,34.344354679802954,34.18616748768473,4.001519825493892,0.076,-0.114,False,4.001519825493892,1.3556388252706302,4,26.0,1
27,2,6,-2.1348960294283112,1.0,36.70593939393939,36.27975757575757,5.8044365460720435,0.163,0.019,False,5.8044365460720435,1.3829880656036517,3,26.0,2
27,3,9,-2.1870593727989807,1.0,35.811310344827575,37.203310344827585,3.5294342965231524,0.097,-0.054,False,3.5294342965231524,1.3202310073456074,4,26.0,3
27,4,10,-2.357461926791517,1.0,35.833777777777776,39.068444444444445,3.217735711076832,0.074,-0.078,False,3.217735711076832,1.3456235434999526,5,26.0,4
27,5,7,-2.272103493110288,1.0,38.87249511400651,40.6272312703583,6.222088297319148,0.123,0.064,False,6.222088297319148,1.34959012213226,3,26.0,5
27,6,11,-2.3042698166219355,1.0,37.9755,41.38575,3.6573662717591855,0.072,0.001,False,3.6573662717591855,1.3973700133458997,5,26.0,6
28,1,8,-1.7644420920834176,1.0,34.21,33.83733333333333,4.230161203855295,0.086,-0.031,False,4.230161203855295,1.372818419026982,4,27.0,1
28,2,6,-2.1531991713574015,1.0,36.73345794392523,36.335102803738316,6.29236254362134,0.168,0.056,False,6.29236254362134,1.3835440073827956,3,27.0,2
28,3,9,-2.1908717235793387,1.0,35.72655319148935,37.06161702127659,3.8206477400643135,0.051,0.026,False,3.8206477400643135,1.3240980338498463,4,27.0,3
28,4,10,-2.3239438794152614,1.0,35.67272727272727,38.89963636363636,3.4392809799847552,0.062,-0.051,False,3.4392809799847552,1.3749009016927118,5,27.0,4
28,5,7,-2.2885095969099476,1.0,38.98298452012383,40.78766563467492,6.590844255224043,0.142,0.101,False,6.590844255224043,1.342942670294234,3,27.0,5
28,6,11,-2.336067836733815,1.0,37.95910243902439,41.40316097560975,3.8738842290481212,0.075,0.017,False,3.8738842290481212,1.4037373346673172,5,27.0,6
29,1,8,-1.7425599830881109,1.0,34.17107692307692,33.74399999999999,4.488708804199654,0.127,-0.015,False,4.488708804199654,1.4020429954324976,4,28.0,1
29,2,6,-2.159163045143543,1.0,36.84519881305637,36.46020178041543,6.795873652368276,,,True,6.795873652368276,1.3591006908240217,3,28.0,2
29,3,9,-2.212707096650295,1.0,35.77772307692308,37.12024615384615,3.9725715341596017,0.095,-0.071,False,3.9725715341596017,1.3163855328411909,4,28.0,3
29,4,10,-2.260172117080821,1.0,35.56260962566845,38.793754010695174,3.626303567758241,0.069,-0.077,False,3.626303567758241,1.3854231389750375,5,28.0,4
29,5,7,-2.3005447851184564,1.0,39.179335276967926,41.01816909620991,7.017150244977279,0.206,0.033,False,7.017150244977279,1.35523218335903,3,28.0,5
29,6,11,-2.3523673043064073,1.0,37.99570909090909,41.44058181818182,4.097384305997917,0.096,-0.008,False,4.097384305997917,1.4256329843219688,5,28.0,6
30,1,8,-1.5227804914286347,1.0,34.011870967741935,33.841741935483874,4.870325393123992,0.11,-0.011,False,4.870325393123992,1.3720180360367928,4,29.0,1
30,2,12,-2.2710487501194527,1.0,35.88649411764706,35.03774117647058,3.490541663107277,0.073,-0.067,False,3.490541663107277,1.3122015052691491,6,29.0,2
30,3,9,-2.1741755138104106,1.0,35.73447804878049,36.86540487804878,4.258717603194651,0.104,-0.1,False,4.258717603194651,1.2952261500822537,4,29.0,3
30,4,13,-2.1994672738796504,1.0,37.73406315789474,37.70753684210526,3.7664530685068436,0.107,0.038,False,3.7664530685068436,1.3493876027511023,6,29.0,2
30,5,10,-2.170687709343597,1.0,35.457795918367346,38.57730612244898,3.833759766887072,0.09,-0.097,False,3.833759766887072,1.3721875750700323,5,29.0,4
30,6,7,-2.302194364203503,1.0,39.22998930481283,41.10545454545454,7.635817542780764,,,True,7.635817542780764,1.398382932136469,3,29.0,5
30,7,11,-2.3576161583514645,1.0,37.979692307692304,41.420923076923074,4.386513855669986,0.104,-0.008,False,4.386513855669986,1.416294558647834,5,29.0,6
31,1,8,-1.3943020487633686,1.0,33.85090909090909,33.95454545454545,5.199737251028803,0.08,0.005,False,5.199737251028803,1.371800273851046,4,30.0,1
31,2,12,-2.279322641899258,1.0,35.82514285714285,34.810813186813185,3.710783469470054,0.099,-0.008,False,3.710783469470054,1.3117056313384552,6,30.0,2
31,3,9,-2.1821448786125073,1.0,35.61772197309417,36.56243946188341,4.571584551393518,0.07,-0.024,False,4.571584551393518,1.3160378892256515,4,30.0,3
31,4,13,-2.2129228690018996,1.0,37.86576923076923,37.734923076923074,4.088231749191608,0.097,0.06,False,4.088231749191608,1.3660249698143,6,30.0,4
31,5,10,-2.116457613994353,1.0,35.31871698113208,38.3114716981132,4.1040749096456235,0.075,-0.078,False,4.1040749096456235,1.3859492462945948,5,30.0,5
31,6,14,-2.4607908073642197,1.0,37.96906077348066,39.663646408839774,3.8057687183828794,0.106,0.02,False,3.8057687183828794,1.2806590734168302,7,30.0,6
31,7,11,-2.346964085552552,1.0,38.00285477178423,41.36863070539419,4.698362774338452,0.137,0.006,False,4.698362774338452,1.3702897379781107,5,30.0,7
31,8,15,-2.159376886328237,1.0,40.35364485981308,42.327925233644855,4.30079050957143,0.059,0.13,False,4.30079050957143,1.3381321922186995,7,30.0,6
32,1,8,-1.3717365068871412,1.0,33.71285106382978,34.11370212765957,5.441140560797368,0.092,0.019,False,5.441140560797368,1.3983866257233597,4,31.0,1
32,2,12,-2.2557440903275436,1.0,35.838719999999995,34.76448,4.008388538189156,0.114,-0.011,False,4.008388538189156,1.3374379335557223,6,31.0,2
32,3,9,-2.150407329608415,1.0,35.57420689655172,36.50524137931035,4.782345989055307,0.144,-0.003,False,4.782345989055307,1.3038292607107405,4,31.0,3
32,4,13,-2.2283383758828137,1.0,37.961999999999996,37.893857142857144,4.378055906385274,0.12,0.099,False,4.378055906385274,1.379270152665675,6,31.0,4
32,5,10,-2.068829455221841,1.0,35.14378378378379,38.15610810810811,4.328404034368293,0.123,-0.087,False,4.328404034368293,1.3695489735989903,5,31.0,5
32,6,14,-2.494451353872522,1.0,37.953551020408156,39.76310204081633,4.123941161416224,0.122,0.014,False,4.123941161416224,1.2825077264961309,7,31.0,6
32,7,11,-2.384641759006954,1.0,37.97745724907063,41.417397769516725,5.109053769335925,0.117,-0.016,False,5.109053769335925,1.4128779939271643,5,31.0,7
32,8,15,-2.0859667849828654,1.0,40.532756756756754,42.696,4.478851140564663,0.127,0.086,False,4.478851140564663,1.3291724108519543,7,31.0,8
33,1,8,-1.3580501755145153,1.0,33.6296518771331,34.277406143344706,5.715905875143843,0.123,0.021,False,5.715905875143843,1.3875447295682344,4,32.0,1
33,2,12,-2.2346638759026853,1.0,35.879441860465114,34.676539534883716,4.349449765717494,0.126,-0.003,False,4.349449765717494,1.331732117639594,6,32.0,2
33,3,9,-2.147738288915478,1.0,35.64628571428572,36.42400000000001,5.215525657682148,0.142,-0.017,False,5.215525657682148,1.2924256074505334,4,32.0,3
33,4,10,-1.997283555792586,1.0,35.00509090909091,37.929719008264456,4.697362292368678,0.038,-0.042,False,4.697362292368678,1.380247186936783,5,32.0,5
33,5,13,-2.217035985753741,1.0,38.18108786610879,38.09553138075314,4.7382139718068474,0.12,0.109,False,4.7382139718068474,1.3599449904635532,6,32.0,4
33,6,14,-2.5040374861119705,1.0,37.93770873786407,39.83627184466019,4.490785544788665,0.118,-0.062,False,4.490785544788665,1.2464925277997192,7,32.0,6
33,7,11,-2.4167293648020967,1.0,37.935380281690136,41.388845070422526,5.458747333541467,0.121,-0.017,False,5.458747333541467,1.40438276952993,5,32.0,7
33,8,15,-2.0299926153848116,1.0,40.696888888888886,42.896,4.859946525100675,0.073,0.018,False,4.859946525100675,1.3527468425671745,7,32.0,8
34,1,8,-1.3464328258647205,1.0,33.539458064516126,34.45269677419354,6.084006970523782,0.167,0.01,False,6.084006970523782,1.3886764385876114,4,33.0,1
34,2,12,-2.1897926729166537,1.0,35.94327272727272,34.59615584415584,4.727467015423972,0.089,-0.011,False,4.727467015423972,1.3248442056586975,6,33.0,2
34,3,9,-2.1440340703008163,1.0,35.6928,36.3088,5.642092179919985,0.147,-0.01,False,5.642092179919985,1.292089529903309,4,33.0,3
34,4,10,-1.8618464402712025,1.0,34.831609756097556,37.917073170731705,4.812077016342901,0.095,-0.039,False,4.812077016342901,1.3742516094181734,5,33.0,4
34,5,13,-2.18591913693837,1.0,38.40989883268482,38.329774319066146,5.097318989458596,0.133,0.088,False,5.097318989458596,1.3630226399120893,6,33.0,5
34,6,14,-2.50602402674852,1.0,37.72602739726027,39.77884931506849,4.843589221546395,0.149,-0.056,False,4.843589221546395,1.2377887966094623,7,33.0,6
34,7,11,-2.4340646439588784,1.0,37.849809836065575,41.39881967213114,5.820628074983301,0.137,0.007,False,5.820628074983301,1.414963213004729,5,33.0,7
34,8,15,-2.0109396368625974,1.0,40.72454474708171,42.945618677042795,5.079490550603894,0.105,0.022,False,5.079490550603894,1.365114069516981,7,33.0,8
35,1,8,-1.3701093746228745,1.0,33.463450746268656,34.568597014925366,6.585551972419058,0.121,0.016,False,6.585551972419058,1.3943831127000699,4,34.0,1
35,2,12,-2.1897845644192464,1.0,36.00948148148149,34.477629629629625,4.995966673372535,0.172,-0.087,False,4.995966673372535,1.3185752068253067,6,34.0,2
35,3,9,-2.147527639246933,1.0,35.76502702702703,36.19459459459459,6.083415327483585,0.169,-0.061,False,6.083415327483585,1.3074141855335255,4,34.0,3
35,4,10,-1.781946150272098,1.0,34.73794676806084,37.845718631178705,5.098466882711187,0.161,-0.018,False,5.098466882711187,1.3823632836316446,5,34.0,4
35,5,13,-2.1631762314105103,1.0,38.63351824817518,38.47900729927007,5.496141175443385,0.131,0.026,False,5.496141175443385,1.3456056508412804,6,34.0,5
35,6,14,-2.4855607738006733,1.0,37.58460251046024,39.68013389121339,5.290780705343789,0.119,-0.012,False,5.290780705343789,1.2352987517407428,7,34.0,6
35,7,11,-2.4298484456071434,1.0,37.85711854103343,41.42166565349544,6.23025317616893,,,True,6.23025317616893,1.4258408251449932,5,34.0,7
35,8,15,-1.972941808662778,1.0,40.78679553903346,42.97623791821561,5.395613093840541,,,True,5.395613093840541,1.3554347048624762,7,34.0,8
36,1,8,-1.4574111035718804,1.0,33.31213832853026,34.78035734870316,6.9475274482629334,0.135,0.002,False,6.9475274482629334,1.3851452989136068,4,35.0,1
36,2,12,-2.163981500956958,1.0,35.90289655172413,34.21296551724138,5.510917943980438,,,True,5.510917943980438,1.3123935688798272,6,35.0,2
36,3,9,-2.138867662629052,1.0,35.70236942675159,35.997707006369424,6.591331560848272,0.217,-0.081,False,6.591331560848272,1.2939536942222278,4,35.0,3
36,4,10,-1.7316246249683722,1.0,34.65616961130742,37.848593639575974,5.581058044098602,0.107,-0.0,False,5.581058044098602,1.3671615920491975,5,35.0,4
36,5,13,-2.1592482764271717,1.0,38.710530612244895,38.51216326530612,5.887643089383251,0.194,0.015,False,5.887643089383251,1.3579100547081102,6,35.0,5
36,6,14,-2.4633073477107503,1.0,37.5586875,39.6545625,5.6482356301045415,0.18,0.002,False,5.6482356301045415,1.254928540522344,7,35.0,6
36,7,16,-2.4385755657013117,1.0,36.85219672131147,40.535606557377044,3.4468192249598544,0.052,-0.061,False,3.4468192249598544,1.4214512683436193,11,35.0,7
36,8,17,-1.9921595839897455,1.0,40.38496240601503,42.02634586466166,2.701018094332549,0.033,0.099,False,2.701018094332549,1.3245996677953034,15,35.0,8
36,9,18,-2.360536667281685,1.0,39.02488343558283,42.54360736196319,3.2336523291452486,0.083,0.031,False,3.2336523291452486,1.3534416629804251,11,35.0,7
36,10,19,-1.8346517678821446,1.0,41.33929411764705,44.36611764705882,3.054158687133766,5.355,0.339,False,3.054158687133766,1.3423789865619677,15,35.0,8
37,1,8,-1.5609115504722366,1.0,33.140516129032264,34.95174193548387,7.353428800558055,0.172,0.018,False,7.353428800558055,1.4114570139322236,4,36.0,1
37,2,20,-2.264888986181943,1.0,34.93593893129771,32.841893129770995,2.7900632631202806,0.095,-0.102,False,2.7900632631202806,1.254986170187236,12,36.0,2
37,3,9,-2.139862541212491,1.0,35.5338947368421,35.821473684210524,7.2425630841638995,,,True,7.2425630841638995,1.3040653819432275,4,36.0,3
37,4,21,-2.062110978219391,1.0,36.393795918367346,35.02824489795918,2.9589712295824513,0.066,-0.023,False,2.9589712295824513,1.3276979478012965,12,36.0,2
37,5,10,-1.6705530809585345,1.0,34.518039735099336,37.972609271523176,5.901386632156135,0.164,-0.032,False,5.901386632156135,1.380660509525119,5,36.0,4
37,6,13,-2.157015603322603,1.0,38.725617554858935,38.561755485893414,6.468487068821128,,,True,6.468487068821128,1.3560906728349342,6,36.0,5
37,7,14,-2.4622855705425604,1.0,37.541525179856116,39.67925179856115,6.189197928583596,,,True,6.189197928583596,1.2652125271359758,7,36.0,6
37,8,16,-2.430927924060542,1.0,36.69285863874345,40.43459685863874,3.6041072897154045,0.105,0.009,False,3.6041072897154045,1.4221140581127651,11,36.0,7
37,9,17,-1.9826147267712249,1.0,40.47860869565217,42.34852173913043,2.801082602237883,0.088,0.12,False,2.801082602237883,1.3211643309133339,15,36.0,8
37,10,18,-2.3470141552027295,1.0,39.019118644067795,42.67525423728814,3.4826860254848673,0.061,0.096,False,3.4826860254848673,1.3564397974393914,11,36.0,9
37,11,19,-2.855813754888154,1.0,42.07662650602409,45.07113253012048,19.119262352190955,-5.254,-0.071,False,19.119262352190955,2.961748143408092,15,36.0,10
38,1,20,-2.2724045650935096,1.0,34.81768421052631,32.520315789473685,3.0748469087693056,0.085,-0.012,False,3.0748469087693056,1.3186058154339033,12,37.0,2
38,2,8,-1.6327538521241356,1.0,33.065583547557836,35.0960205655527,7.870873564826081,,,True,7.870873564826081,1.3931739556841813,4,37.0,1
38,3,22,-2.1216653159085066,1.0,34.57138983050847,34.164610169491525,3.7874156986418943,0.096,-0.216,False,3.7874156986418943,1.2531284397216957,9,37.0,3
38,4,21,-2.04042755130205,1.0,36.36769811320755,34.954867924528294,3.1555745103501858,0.056,0.041,False,3.1555745103501858,1.3455222731153391,12,37.0,4
38,5,10,-1.6749170105113327,1.0,34.47066666666666,37.88399999999999,6.392790003030578,0.191,-0.06,False,6.392790003030578,1.3745591533437898,5,37.0,5
38,6,23,-2.2680803424409097,1.0,36.39481318681319,37.08158241758242,3.8786106352377483,0.081,-0.137,False,3.8786106352377483,1.2578789467114906,9,37.0,3
38,7,24,-2.006006997833767,1.0,38.067428571428565,37.349999999999994,3.268034234302331,0.102,-0.033,False,3.268034234302331,1.3768575573471256,13,37.0,6
38,8,25,-2.533735529185948,1.0,36.40451908396946,38.6590534351145,3.0219678565471018,0.087,-0.141,False,3.0219678565471018,1.164015854491195,14,37.0,7
38,9,26,-2.20949467543883,1.0,39.68490173410404,39.91630057803467,3.5446263247968655,0.083,0.016,False,3.5446263247968655,1.3062049711864367,13,37.0,6
38,10,16,-2.4218180968626934,1.0,36.74618181818182,40.42334928229665,3.9191071846214096,0.117,-0.023,False,3.9191071846214096,1.425394602397418,11,37.0,8
38,11,27,-2.349120923670285,1.0,38.60872258064516,40.525316129032255,3.3501621059678395,0.062,-0.049,False,3.3501621059678395,1.2417261610993646,14,37.0,7
38,12,17,-2.075470057029429,1.0,40.68531543624161,42.64912751677852,3.0652533872660386,0.054,0.029,False,3.0652533872660386,1.3033418304757232,15,37.0,9
38,13,18,-2.33059641037116,1.0,39.226052356020936,42.87731937172775,3.667021127342031,0.096,0.082,False,3.667021127342031,1.3932865169103956,11,37.0,10
38,14,19,-1.4946787746467673,1.0,41.447861271676295,45.362497109826585,3.3578516877095326,0.079,0.019,False,3.3578516877095326,1.3707858051946455,15,37.0,11
39,1,20,-2.1369580037680005,1.0,34.875899999999994,32.407199999999996,3.3284287335125717,0.044,0.012,False,3.3284287335125717,1.2879613992383045,12,38.0,1
39,2,28,-1.6082057402765075,1.0,32.666567441860465,33.45220465116279,4.286109192431623,0.078,-0.099,False,4.286109192431623,1.3495457672482418,8,38.0,2
39,3,22,-2.0368506106147497,1.0,34.226181818181814,33.59345454545455,4.0746676007331315,0.109,-0.275,False,4.0746676007331315,1.297774080250647,9,38.0,3
39,4,21,-2.132232407361326,1.0,36.389595092024535,35.109496932515334,3.3230991305599558,0.088,0.034,False,3.3230991305599558,1.309893771400138,12,38.0,4
39,5,10,-1.727567886107594,1.0,34.36562099125364,37.73429737609329,6.966436108555967,0.168,-0.065,False,6.966436108555967,1.3561336436834324,5,38.0,5
39,6,23,-2.3357516572070107,1.0,36.18274111675127,36.71415228426395,4.122904030386783,0.09,-0.186,False,4.122904030386783,1.2776320415738074,9,38.0,6
39,7,29,-1.7533292071822586,1.0,33.09846728971962,37.15805607476636,4.08218158142351,0.108,0.02,False,4.08218158142351,1.4082654578233136,8,38.0,2
39,8,24,-1.724310666072865,1.0,38.19191351351351,37.08038918918919,3.5743343408471646,0.081,0.011,False,3.5743343408471646,1.3828369491815786,13,38.0,7
39,9,25,-2.4410545467932807,1.0,36.221,38.251,3.284152953532857,0.047,-0.113,False,3.284152953532857,1.1816612787941443,14,38.0,8
39,10,26,-2.257111950594633,1.0,39.656983957219246,40.00966844919786,3.7946256424935902,0.072,-0.001,False,3.7946256424935902,1.3222059714072654,13,38.0,9
39,11,16,-2.3172347982400714,1.0,36.732324324324324,40.342702702702695,4.271555535843012,0.076,-0.024,False,4.271555535843012,1.3873290852719473,11,38.0,10
39,12,27,-2.282774125271132,1.0,38.47285714285714,40.451142857142855,3.5351077823157486,0.052,-0.053,False,3.5351077823157486,1.2737973712175847,14,38.0,11
