CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,,4.927362765692093,6.1238974070799035,-0.016,8.0,0.107,-2.244081089148432
2.0,1.0,4.2726712855158695,5.274849016766129,-0.042,7.0,0.105,-2.0995805655498256
3.0,1.0,3.5700724432420987,5.344467715926167,-0.009,12.0,0.112,-2.201127941527001
4.0,1.0,3.7416498339262474,5.049674872218381,0.028,10.0,0.099,-1.9600028281116657
5.0,1.0,3.1703709267496065,4.46132138979966,0.092,10.0,0.098,-2.0829027880656747
6.0,1.0,3.672841014389825,5.085591058037192,-0.02,9.0,0.116,-2.0732042048179133
7.0,1.0,19.30049277150199,7.244377183414718,0.013,10.0,-0.389,-2.2839649692384136
8.0,1.0,3.796660872563929,5.583503734061283,-0.013,13.0,0.104,-1.5527426468677654
9.0,1.0,3.3113955275526545,4.918468754336757,-0.034,12.0,0.109,-2.167385049723282
10.0,1.0,3.0376935194510746,4.83385981672539,-0.054,15.0,0.099,-1.9955345883520883
11.0,1.0,3.4895404610992165,4.68217342519425,-0.002,10.0,0.091,-2.3666383838237506
12.0,1.0,3.490541663107277,4.399073581322989,-0.027,7.0,0.096,-2.226334013791685
13.0,1.0,3.7664530685068436,4.990068127374617,0.054,8.0,0.113,-2.1903904690770952
14.0,1.0,3.8057687183828794,4.913185558595155,-0.013,7.0,0.113,-2.4823510523073162
15.0,1.0,4.30079050957143,4.82293836393624,0.051,5.0,0.073,-2.0518435464442577
16.0,1.0,3.4468192249598544,4.890236653342642,-0.065,10.0,0.115,-2.2681933721359586
17.0,1.0,2.701018094332549,3.9600971289094153,0.035,12.0,0.084,-2.276346895971448
18.0,1.0,3.2336523291452486,4.9496167193358955,0.034,12.0,0.114,-2.387305613389425
19.0,1.0,3.054158687133766,6.904787265619986,0.057,11.0,0.346,-1.6015588870650133
20.0,1.0,2.7900632631202806,4.09222464271917,-0.062,11.0,0.089,-2.109250824892939
21.0,1.0,2.9589712295824513,4.000449744060482,-0.006,9.0,0.089,-2.3675234841658233
22.0,1.0,3.7874156986418943,5.68611649383428,-0.14,11.0,0.13,-2.0008910991094826
23.0,1.0,3.8786106352377483,5.193299459501844,-0.07,9.0,0.112,-2.4771744174522303
24.0,1.0,3.268034234302331,4.865663969870881,0.02,11.0,0.106,-1.3331155832888533
25.0,1.0,3.0219678565471018,5.007995386424301,-0.037,23.0,0.064,-2.3213662498763328
26.0,1.0,3.5446263247968655,4.828567808715282,0.042,10.0,0.097,-2.3085186546466603
27.0,1.0,3.3501621059678395,4.844344669450742,-0.062,11.0,0.109,-2.2142987713586484
28.0,1.0,4.286109192431623,5.666036034882853,-0.056,10.0,0.101,-1.5706359971387016
29.0,1.0,4.08218158142351,5.19680757419853,0.017,7.0,0.112,-1.840262808333614
30.0,1.0,4.005075201220001,5.484663843178151,-0.083,9.0,0.122,-1.7477053847528456
31.0,1.0,3.9879318015370266,5.33038546437181,0.017,9.0,0.113,-1.9808862727995669
32.0,1.0,2.8166744779474953,4.402107449422847,0.05,12.0,0.099,-2.5010422327441466
33.0,1.0,2.8547133685951,4.339026126940653,0.046,13.0,0.094,-2.1743498722400534
34.0,1.0,3.410645042792631,6.162935529599251,0.023,16.0,0.143,-1.922155470263262
35.0,1.0,3.7046356296447174,5.4358641567564785,-0.07,10.0,0.131,-1.9597436585774273
36.0,1.0,3.4458495031530534,4.626981251520075,0.093,9.0,0.1,-2.061106023791477
37.0,1.0,3.6779129989005312,4.906238493578301,0.023,8.0,0.111,-1.94244770214315
38.0,1.0,3.676123929563231,4.1578151612966066,-0.068,4.0,0.087,-2.5233434226837828
39.0,1.0,3.5163390901451548,5.078066773798058,-0.003,10.0,0.117,-2.1831932967909493
40.0,1.0,3.0576606622005453,4.500419285573485,0.028,12.0,0.091,-1.3959450494241692
41.0,1.0,2.925684626064752,4.163316936318019,0.061,12.0,0.079,-2.1722020948392156
42.0,1.0,3.2493755383895135,4.266297732520527,-0.097,8.0,0.092,-2.129801482722373
43.0,1.0,2.7936881073495354,4.0095165796019,-0.003,10.0,0.091,-2.3820990820789913
44.0,1.0,3.2323190725564968,4.6864621903418975,0.039,10.0,0.111,-2.465787299474731
45.0,1.0,3.740327290978304,4.80137541549938,0.055,8.0,0.098,-2.3608466382554356
46.0,1.0,3.9055365831934217,5.176938069576664,0.023,8.0,0.119,-2.1029743733489674
47.0,1.0,3.0274093036543794,4.943398570898393,0.009,14.0,0.107,-2.0246903770201596
